grid_id,latitude,longitude,Mean_B2,Mean_B3,Mean_B4,Mean_B8,Mean_B11,Mean_B12,Mean_NBR,Std_NBR,Burn_Label
236,-0.713279,109.884568,1523.616230,1582.560230,1370.172140,3903.208678,1950.341595,1405.359733,0.470288,0.029429,0
237,-0.708756,109.884569,1442.015397,1499.489796,1294.177251,3862.558156,1949.469145,1333.107633,0.485514,0.038399,0
238,-0.704488,109.885046,1359.071345,1387.078123,1229.210979,3558.342554,1809.142700,1225.848010,0.480498,0.062345,0
239,-0.699798,109.885798,1528.985306,1548.949109,1388.752491,3658.207643,1873.424761,1309.392180,0.467091,0.057423,0
240,-0.695143,109.885804,1509.557226,1513.250591,1319.667325,3696.542302,1814.784802,1269.886131,0.486299,0.046015,0
241,-0.690419,109.885231,1488.707111,1528.582794,1310.063252,3937.711394,1919.118103,1335.726852,0.493281,0.022818,0
242,-0.686135,109.884582,1578.590136,1591.934839,1393.094729,3766.837326,1905.481763,1328.156724,0.476890,0.036177,0
243,-0.681619,109.884575,1603.428136,1630.719571,1428.317000,3978.843711,2009.504665,1408.940707,0.474147,0.042246,0
244,-0.677097,109.884576,1547.710047,1600.132828,1378.930876,4119.876468,2199.511629,1415.874236,0.487357,0.040516,0
245,-0.672574,109.884577,1622.537957,1617.040523,1471.205999,3389.488578,2012.509898,1442.407011,0.400141,0.060147,0
246,-0.668051,109.884578,1675.602985,1641.139109,1503.199649,3115.165893,1850.189080,1409.784298,0.377474,0.034431,0
247,-0.663528,109.884579,1638.342085,1603.490043,1470.235226,3199.868819,1976.223936,1515.635170,0.358509,0.048717,0
248,-0.659006,109.884580,1503.264681,1471.119219,1393.125581,3065.344559,2393.393565,1794.025642,0.264706,0.072732,0
249,-0.654483,109.884581,1506.650139,1488.673270,1393.355898,3017.464047,2224.307413,1614.081174,0.307295,0.077921,0
250,-0.649960,109.884582,1468.839181,1475.669285,1332.338564,3287.677544,2151.558076,1461.890715,0.383202,0.068253,0
251,-0.645437,109.884583,1381.755712,1391.083458,1255.168076,3081.694483,1778.242715,1243.679441,0.425013,0.034954,0
252,-0.640914,109.884584,1364.026848,1355.428133,1227.032309,2964.821084,1694.525751,1240.212245,0.410780,0.035101,0
253,-0.636392,109.884585,1395.051161,1376.104830,1253.955457,3092.419321,1749.869670,1271.221421,0.417758,0.028178,0
254,-0.631869,109.884586,1390.931183,1377.243679,1252.142030,3035.813033,1740.601828,1252.928612,0.416036,0.021988,0
255,-0.627346,109.884587,1275.932611,1295.401890,1176.808291,3102.338392,1854.041370,1314.745562,0.403173,0.047827,0
256,-0.622823,109.884588,1476.023756,1529.028191,1315.511207,3700.414552,1967.986528,1366.259456,0.458575,0.044871,0
257,-0.618300,109.884589,1541.740245,1609.022596,1344.804956,3998.746003,1822.843808,1306.376926,0.507368,0.032696,0
258,-0.613778,109.884590,1340.558998,1439.272374,1181.088585,4062.177683,1819.112800,1243.981524,0.530848,0.034899,0
259,-0.609255,109.884591,1516.439735,1589.587414,1345.893650,4062.377015,1805.395557,1299.233497,0.515032,0.028399,0
260,-0.604732,109.884592,1307.781590,1382.179591,1145.769730,3934.186841,1729.182449,1186.315561,0.536217,0.030971,0
261,-0.600209,109.884593,1338.401550,1432.362687,1178.275759,4042.922582,1754.672908,1184.622354,0.546076,0.033176,0
262,-0.595687,109.884594,1463.892823,1543.855034,1271.568694,4167.202029,1821.874348,1266.316585,0.533050,0.031923,0
263,-0.591164,109.884595,1688.692250,1717.889120,1492.181311,3974.032609,1909.890485,1445.305391,0.466326,0.041995,0
264,-0.586641,109.884595,1439.504778,1480.013522,1271.402223,3893.539300,1946.103890,1280.033469,0.503715,0.049877,0
265,-0.582118,109.884596,1215.841829,1313.677924,1136.371498,3657.329247,1862.208874,1171.716638,0.502446,0.080980,0
266,-0.577595,109.884597,1194.642245,1295.068765,1093.051107,3860.975686,1973.666697,1198.961487,0.520070,0.061931,0
267,-0.573073,109.884598,1190.502908,1292.905105,1066.595986,3800.240482,1934.111046,1209.644626,0.517172,0.029756,0
268,-0.568550,109.884599,1538.103919,1592.382538,1377.437710,3764.738334,1976.668068,1391.255185,0.460818,0.041265,0
269,-0.564027,109.884600,1321.798973,1414.267185,1191.953608,3813.386737,1966.574623,1278.252034,0.498111,0.037206,0
270,-0.559504,109.884601,1381.471813,1482.743562,1287.181189,3643.727600,1921.031054,1267.284062,0.476195,0.077722,0
271,-0.555380,109.885219,1532.933743,1616.328811,1566.286487,3064.778994,1713.049236,1280.338512,0.397964,0.092504,0
272,-0.552234,109.886415,1667.485897,1784.108974,1860.007692,2510.115385,1661.383333,1427.333333,0.275207,0.017647,0
273,-0.725871,109.889544,1079.578125,1172.843532,981.798582,3516.936432,1635.326594,1049.336962,0.535030,0.053282,0
274,-0.722326,109.889058,1229.857078,1318.947597,1119.273142,3668.151930,1774.012336,1171.516750,0.515525,0.034559,0
275,-0.717803,109.889059,1300.305859,1373.496297,1231.683125,3497.730132,2036.837735,1366.482971,0.435145,0.104503,0
276,-0.713280,109.889061,1475.919353,1505.605276,1366.517129,3462.378618,2301.241003,1608.889021,0.362060,0.121477,0
277,-0.708757,109.889062,1481.308907,1501.076785,1355.069007,3429.143631,2280.487103,1586.516783,0.367334,0.098409,0
278,-0.704235,109.889063,1589.736470,1594.836759,1421.829056,3602.064646,2212.487632,1574.303579,0.388466,0.102974,0
279,-0.699712,109.889064,1485.759155,1511.801950,1317.826940,3885.265091,1973.506145,1323.304120,0.488716,0.044984,0
280,-0.695189,109.889065,1515.738361,1543.136496,1315.289827,3975.351354,1980.911383,1317.292517,0.500024,0.034930,0
281,-0.690666,109.889066,1449.469155,1465.432898,1290.634043,3407.249217,1837.227403,1286.417947,0.447681,0.051008,0
282,-0.686143,109.889067,1567.713943,1538.559251,1390.490063,3135.892148,1777.385900,1334.011794,0.403199,0.043645,0
283,-0.681621,109.889068,1596.261343,1571.948527,1419.858084,3229.096678,1813.716926,1348.320158,0.409608,0.045673,0
284,-0.677098,109.889069,1386.994297,1392.287846,1221.763910,3486.494411,1851.516218,1255.391664,0.465079,0.048476,0
285,-0.672575,109.889070,1458.528891,1448.761759,1299.028455,3231.053347,1781.820876,1285.408691,0.429188,0.037840,0
286,-0.668052,109.889071,1449.705962,1414.781814,1286.338645,2973.748845,1780.053436,1262.153200,0.405126,0.050709,0
287,-0.663529,109.889072,1429.772382,1403.741160,1295.281767,2986.966408,1879.094006,1377.721211,0.372151,0.065957,0
288,-0.659007,109.889073,1577.932691,1542.714074,1400.397817,3217.336225,2001.322087,1513.528517,0.360719,0.058656,0
289,-0.654484,109.889074,1447.424424,1448.563302,1306.670004,3345.214707,2102.185407,1449.806391,0.393538,0.074107,0
290,-0.649961,109.889075,1362.137448,1362.627274,1249.154939,3093.789205,2110.537094,1427.509309,0.369540,0.076894,0
291,-0.645438,109.889076,1190.953992,1225.040375,1039.021201,3267.644272,1751.535658,1129.602689,0.484283,0.041446,0
292,-0.640915,109.889077,1259.953616,1268.847472,1139.704497,2989.609297,1650.174855,1145.449539,0.447002,0.033583,0
293,-0.636393,109.889078,1510.818906,1489.268514,1359.168292,3127.570069,1784.893771,1293.188218,0.415188,0.026010,0
294,-0.631870,109.889079,1466.810706,1452.425269,1332.234694,3040.631936,1884.379638,1324.210640,0.393799,0.042772,0
295,-0.627347,109.889080,1339.389184,1332.820606,1220.465856,3009.893464,1896.736530,1319.071131,0.391232,0.047357,0
296,-0.622824,109.889081,1448.665860,1505.851457,1271.530625,3802.084641,1839.353346,1299.355808,0.489087,0.052012,0
297,-0.618301,109.889082,1636.987197,1676.536005,1424.279533,3890.202575,1816.417741,1354.323456,0.483378,0.030070,0
298,-0.613779,109.889083,1661.305310,1705.514365,1442.725361,3986.420296,1822.187660,1374.229392,0.486725,0.026694,0
299,-0.609256,109.889084,1587.542765,1639.514223,1388.062194,4011.644288,1833.956560,1358.512884,0.493485,0.029448,0
300,-0.604733,109.889085,1543.918647,1592.679991,1361.390478,3821.491180,1786.881892,1354.069721,0.476570,0.033509,0
301,-0.600210,109.889086,1586.557335,1621.326646,1389.387180,3817.962347,1805.289778,1358.649361,0.474659,0.037415,0
302,-0.595687,109.889086,1464.224819,1505.736971,1255.377883,3787.094712,1772.157488,1259.960857,0.500622,0.039251,0
303,-0.591165,109.889087,1843.271932,1865.951652,1665.579661,3944.163168,1938.268981,1550.874476,0.435561,0.034100,0
304,-0.586642,109.889088,1624.893224,1658.471783,1415.344816,4002.751529,1885.221903,1323.679370,0.502776,0.041534,0
305,-0.582119,109.889089,1209.297954,1299.268487,1043.908730,4029.580536,1814.280823,1143.997027,0.557494,0.032687,0
306,-0.577596,109.889090,1176.357066,1267.399950,1039.848704,3932.875303,1834.628167,1165.342461,0.542649,0.030846,0
307,-0.573073,109.889091,1374.699395,1449.046740,1201.871097,4052.922739,2077.915399,1297.140313,0.514807,0.026087,0
308,-0.568551,109.889092,1482.846252,1532.994523,1307.332108,3755.723844,1979.041462,1364.568624,0.467380,0.041681,0
309,-0.564028,109.889093,1181.863136,1258.166188,1042.245814,3673.818918,1925.580099,1190.688624,0.510738,0.030867,0
310,-0.559505,109.889093,1198.142654,1288.018756,1066.341836,3703.890300,1905.500074,1164.423953,0.521613,0.021512,0
311,-0.554982,109.889094,1228.304587,1315.362590,1095.642889,3711.096143,1940.725678,1215.561766,0.506182,0.036887,0
312,-0.551088,109.889488,1391.413753,1500.489449,1429.611550,3183.156298,1751.448470,1276.524541,0.411299,0.095028,0
314,-0.729527,109.895054,1175.384785,1258.322612,1067.035674,3625.894370,1597.738657,977.939513,0.573086,0.034199,0
315,-0.726741,109.893635,1142.157352,1233.164926,1005.503286,3730.654698,1736.908012,1096.468607,0.545045,0.025413,0
316,-0.722327,109.893551,1184.449638,1233.246258,1081.549878,3166.663706,1625.403141,1094.681024,0.484654,0.038991,0
317,-0.717804,109.893552,1368.007130,1369.927590,1234.703299,3128.929132,1668.331998,1205.119853,0.444918,0.042213,0
318,-0.713281,109.893553,1477.341503,1489.731478,1351.905920,3213.491021,1790.670965,1342.421701,0.410578,0.024359,0
319,-0.708758,109.893555,1348.478530,1355.263495,1221.907295,3005.200251,1672.679128,1227.563048,0.420424,0.027673,0
320,-0.704236,109.893556,1403.411026,1388.066965,1259.047755,3000.245339,1681.523143,1223.192333,0.421595,0.032939,0
321,-0.699713,109.893557,1392.159125,1378.227754,1245.682823,3084.574124,1709.663141,1245.037583,0.425203,0.043515,0
322,-0.695190,109.893558,1285.296601,1290.148492,1161.159741,3064.496398,1687.540013,1182.610495,0.441332,0.051319,0
323,-0.690667,109.893559,1414.600954,1383.568035,1256.348987,2889.076415,1668.449421,1243.049051,0.399514,0.037492,0
324,-0.686144,109.893560,1651.307570,1613.605841,1481.548204,3106.839617,1795.218405,1404.187463,0.378103,0.027945,0
325,-0.681622,109.893561,1576.559961,1538.603603,1394.679914,3056.073257,1763.514183,1354.361710,0.386292,0.028047,0
326,-0.677099,109.893562,1519.327410,1475.501384,1345.975882,2985.402023,1742.015646,1308.840508,0.391241,0.033787,0
327,-0.672576,109.893563,1491.061465,1450.063116,1317.347310,2986.935725,1725.896348,1236.297769,0.414881,0.030209,0
328,-0.668053,109.893564,1429.993735,1389.593788,1254.864570,2983.392999,1717.481880,1180.871297,0.433526,0.035589,0
329,-0.663530,109.893565,1292.575438,1289.313076,1159.140363,3015.251939,1712.680459,1205.774653,0.428392,0.035055,0
330,-0.659008,109.893566,1304.511499,1319.116838,1148.993949,3543.210770,1866.521224,1243.090375,0.476523,0.060565,0
331,-0.654485,109.893567,1212.635144,1252.613034,1097.019482,3529.753607,2027.730422,1275.004794,0.463137,0.090625,0
332,-0.649962,109.893568,1335.786435,1321.646159,1217.752720,2975.443344,1828.668796,1226.760873,0.417892,0.057926,0
333,-0.645439,109.893569,1409.671273,1402.724278,1271.070022,3046.724223,1787.944796,1218.555829,0.429603,0.046454,0
334,-0.640916,109.893570,1261.824638,1251.762567,1112.197179,3033.082041,1674.151726,1143.145071,0.452717,0.023228,0
335,-0.636394,109.893571,1520.953323,1474.048949,1335.021540,3086.653714,1768.947508,1317.218997,0.402691,0.035407,0
336,-0.631871,109.893572,1473.358003,1446.025426,1307.135480,3068.880377,1802.359300,1301.465917,0.405156,0.038637,0
337,-0.627348,109.893573,1531.906637,1504.974086,1363.279998,3117.703545,1868.425198,1352.363583,0.395158,0.049893,0
338,-0.622825,109.893574,1777.175544,1781.109253,1570.562405,3842.748902,1918.247601,1468.849635,0.445612,0.042148,0
339,-0.618302,109.893575,1713.469871,1736.317056,1494.537323,3886.056308,1847.171686,1443.122861,0.457989,0.030190,0
340,-0.613780,109.893576,1744.751510,1773.848717,1514.519995,4071.926265,1878.742242,1448.144898,0.474934,0.030392,0
341,-0.609257,109.893576,1854.988279,1865.872140,1640.161347,3952.856029,1900.102831,1494.850871,0.451164,0.030932,0
342,-0.604734,109.893577,1749.827195,1741.555029,1505.526430,3752.807594,1830.403129,1400.651937,0.456155,0.022237,0
343,-0.600211,109.893578,1528.771218,1548.325912,1331.605084,3637.096082,1776.818259,1289.539592,0.476208,0.022869,0
344,-0.595688,109.893579,1685.828636,1682.620999,1441.799981,3738.508115,1821.587026,1386.005075,0.459117,0.033157,0
345,-0.591166,109.893580,1843.786071,1820.611663,1601.468741,3757.675946,1863.791422,1447.633417,0.443772,0.027140,0
346,-0.586643,109.893581,1697.919103,1678.605215,1445.292048,3904.950845,1848.803115,1364.294974,0.482336,0.037285,0
347,-0.582120,109.893582,1516.065670,1547.320010,1310.175047,3910.380997,1792.433925,1267.440204,0.510254,0.031335,0
348,-0.577597,109.893583,1471.577679,1520.234472,1289.698517,3976.383325,1804.468016,1263.805678,0.517714,0.032485,0
349,-0.573074,109.893584,1251.990019,1351.450331,1097.107529,4067.620054,1858.330096,1223.031469,0.537298,0.026348,0
350,-0.568552,109.893585,1269.301058,1348.893556,1104.698458,3885.685329,1946.690288,1216.443308,0.522819,0.030535,0
351,-0.564029,109.893585,1283.769956,1347.450011,1131.300583,3711.982077,1887.963985,1215.866840,0.506739,0.027002,0
352,-0.559506,109.893586,1152.915781,1237.176481,1023.164764,3649.042635,1829.077419,1130.270626,0.527010,0.023471,0
353,-0.554983,109.893587,1299.707657,1373.814801,1157.112155,3689.780761,1867.407155,1218.012342,0.503626,0.025160,0
354,-0.550460,109.893588,1318.593702,1403.812946,1226.872383,3681.021557,1926.298627,1291.582683,0.474892,0.063621,0
355,-0.547296,109.894211,1556.954740,1645.087886,1690.614635,2645.241288,1560.852295,1237.548232,0.357682,0.055376,0
356,-0.730421,109.898357,1141.756002,1232.505349,1015.862450,3594.185109,1681.358472,1018.438820,0.552847,0.055915,0
357,-0.726851,109.898043,1197.186708,1280.095217,1068.366803,3799.438347,1828.995908,1160.695905,0.530022,0.038622,0
358,-0.722328,109.898044,1320.948216,1339.703767,1195.927541,3198.831508,1638.005659,1165.639411,0.465109,0.032153,0
359,-0.717805,109.898045,1290.536503,1303.681784,1159.192573,3115.210504,1646.289028,1150.029120,0.460933,0.029593,0
360,-0.713282,109.898046,1266.986450,1309.083343,1175.451290,3123.154067,1750.326750,1228.051185,0.435188,0.043292,0
361,-0.708759,109.898047,1277.929592,1309.246866,1195.111639,2999.694482,1704.479695,1197.401414,0.430357,0.049583,0
362,-0.704237,109.898048,1388.723882,1394.854192,1283.870740,2956.379034,1685.110192,1226.004973,0.413452,0.039402,0
363,-0.699714,109.898050,1399.163074,1394.990959,1268.946015,2867.553901,1630.371178,1202.642760,0.409908,0.042972,0
364,-0.695191,109.898051,1396.109781,1380.994911,1259.655184,2930.985340,1649.283711,1214.752264,0.414294,0.037242,0
365,-0.690668,109.898052,1463.650496,1434.045924,1280.142460,2965.644876,1660.446840,1210.370857,0.420381,0.023531,0
366,-0.686145,109.898053,1539.013033,1524.321897,1374.201630,3096.720376,1787.398232,1316.594468,0.405188,0.042072,0
367,-0.681623,109.898054,1636.223759,1595.389613,1456.518413,3095.694990,1800.571688,1369.357099,0.386969,0.030452,0
368,-0.677100,109.898055,1589.938348,1568.852741,1447.591016,3045.808958,1807.451234,1343.785710,0.388825,0.038879,0
369,-0.672577,109.898056,1422.904149,1398.876989,1275.648660,2902.809279,1711.439922,1198.130177,0.415982,0.039461,0
370,-0.668054,109.898057,1355.379235,1318.337866,1196.535413,2875.626949,1696.390391,1184.620153,0.417717,0.041580,0
371,-0.663531,109.898058,1337.792791,1331.016746,1191.714587,3087.407710,1750.610103,1211.031592,0.435576,0.040980,0
372,-0.659009,109.898059,1209.394765,1270.239552,1060.607515,3903.274593,1871.158139,1110.892323,0.556014,0.031834,0
373,-0.654486,109.898060,1178.120322,1249.366240,1067.627275,3737.872076,1845.199033,1108.220380,0.540385,0.052682,0
374,-0.649963,109.898061,1478.577486,1450.280799,1324.417165,2982.012902,1853.757106,1288.918680,0.398144,0.053636,0
375,-0.645440,109.898062,1349.128331,1337.687946,1220.482301,2908.592779,1710.146976,1183.264929,0.422505,0.036932,0
376,-0.640917,109.898063,1243.666138,1235.844795,1113.018063,2940.694695,1662.626622,1137.753602,0.442502,0.043585,0
377,-0.636395,109.898064,1530.819506,1500.032586,1366.448496,3139.476628,1767.881879,1328.485619,0.406619,0.036836,0
378,-0.631872,109.898065,1517.714685,1476.326110,1339.030583,3053.415957,1703.287274,1267.246633,0.413643,0.026584,0
379,-0.627349,109.898066,1555.780691,1543.805816,1367.776601,3448.177301,1781.371178,1331.171905,0.441083,0.050829,0
380,-0.622826,109.898066,1503.121913,1551.217405,1311.889264,3897.082635,1842.119312,1299.876150,0.498704,0.029359,0
381,-0.618303,109.898067,1538.860568,1581.927239,1335.110881,3854.763932,1840.784226,1312.851326,0.491239,0.033104,0
382,-0.613780,109.898068,1639.617823,1653.660750,1412.722119,3818.881645,1821.497102,1365.093014,0.473349,0.028429,0
383,-0.609258,109.898069,1682.826094,1679.502077,1454.833339,3689.300463,1798.223057,1358.657088,0.461635,0.027297,0
384,-0.604735,109.898070,1705.138876,1704.135811,1500.649731,3634.297432,1800.005185,1354.754561,0.457168,0.028617,0
385,-0.600212,109.898071,1724.797941,1708.301276,1479.587664,3648.012252,1807.055827,1373.725755,0.452821,0.023569,0
386,-0.595689,109.898072,1759.587206,1751.831478,1526.167367,3697.397133,1839.752887,1416.883619,0.446351,0.033649,0
387,-0.591166,109.898073,1857.486257,1827.333357,1613.560141,3772.631196,1891.957087,1493.936821,0.433055,0.036859,0
388,-0.586644,109.898074,1828.303298,1815.663634,1614.710684,3818.697097,1859.065877,1452.767211,0.450241,0.042051,0
389,-0.582121,109.898075,2086.202678,2056.545900,1828.200561,4017.223115,1936.253901,1543.640855,0.445158,0.036559,0
390,-0.577598,109.898076,1701.424469,1710.364054,1431.904620,4045.793951,1864.434218,1318.547692,0.508198,0.033759,0
391,-0.573075,109.898076,1434.580374,1504.450538,1232.688582,4081.998953,1851.483350,1242.598578,0.532880,0.025807,0
392,-0.568552,109.898077,1291.575094,1361.933620,1117.650266,3924.767149,1939.582757,1217.156150,0.526272,0.025670,0
393,-0.564030,109.898078,1225.033322,1302.266785,1081.260208,3719.137630,1884.585046,1188.191299,0.515722,0.024332,0
