pixel_id,latitude,longitude,Hotspot_Frequency,Confidence_Score,FRP_Max
18393,-2.521459,110.538257,1,0.5,5.7
18394,-2.521459,110.541626,1,0.5,5.7
18395,-2.521459,110.544995,1,0.5,5.7
18396,-2.521459,110.619106,1,0.5,6.88
18397,-2.521459,110.622474,1,0.5,6.88
18398,-2.521459,110.625843,1,0.5,6.88
18399,-2.521459,110.666267,1,0.5,6.14
18400,-2.521459,110.669636,1,0.5,6.14
18401,-2.521459,110.673004,1,0.5,6.14
18402,-2.521459,110.96608,1,0.5,2.52
18403,-2.521459,110.969448,1,0.5,2.52
18404,-2.521459,110.972817,1,0.5,2.52
18405,-2.521459,111.073878,1,0.5,4.31
18406,-2.521459,111.077246,1,0.5,4.31
18407,-2.521459,111.080615,1,0.5,4.31
18408,-2.524827,110.538257,1,0.5,5.7
18409,-2.524827,110.541626,1,0.5,5.7
18410,-2.524827,110.544995,1,0.5,5.7
18411,-2.524827,110.619106,1,0.5,6.88
18412,-2.524827,110.622474,1,0.5,6.88
18413,-2.524827,110.625843,1,0.5,6.88
18414,-2.524827,110.666267,1,0.5,6.14
18415,-2.524827,110.669636,1,0.5,6.14
18416,-2.524827,110.673004,1,0.5,6.14
18417,-2.524827,111.073878,1,0.5,4.31
18418,-2.524827,111.077246,1,0.5,4.31
18419,-2.524827,111.080615,1,0.5,4.31
18420,-2.528196,111.073878,1,0.5,4.31
18421,-2.528196,111.077246,1,0.5,4.31
18422,-2.528196,111.080615,1,0.5,4.31
18423,-2.531565,110.258657,1,0.5,4.26
18424,-2.531565,110.262025,1,0.5,4.26
18425,-2.531565,110.265394,1,0.5,4.26
18426,-2.534933,110.251919,1,0.5,1.86
18427,-2.534933,110.255288,1,0.5,1.86
18428,-2.534933,110.258657,1,0.5,4.26
18429,-2.534933,110.262025,1,0.5,4.26
18430,-2.534933,110.265394,1,0.5,4.26
18431,-2.534933,111.009873,1,0.5,2.96
18432,-2.534933,111.013241,1,0.5,2.96
18433,-2.534933,111.01661,1,0.5,2.96
18434,-2.538302,110.251919,1,0.5,1.86
18435,-2.538302,110.255288,1,0.5,1.86
18436,-2.538302,110.258657,1,0.5,4.26
18437,-2.538302,110.262025,1,0.5,4.26
18438,-2.538302,110.265394,1,0.5,4.26
18439,-2.538302,110.467515,1,0.5,2.34
18440,-2.538302,110.470884,1,0.5,2.34
18441,-2.538302,110.474252,1,0.5,2.34
18442,-2.538302,110.993029,1,0.5,10.72
18443,-2.538302,110.996398,1,0.5,10.72
18444,-2.538302,110.999767,1,0.5,10.72
18445,-2.538302,111.003135,1,0.5,10.72
18446,-2.538302,111.013241,1,0.5,2.96
18447,-2.538302,111.01661,1,0.5,2.96
18448,-2.538302,111.019979,1,0.5,2.96
18449,-2.541671,110.467515,1,0.5,2.34
18450,-2.541671,110.470884,1,0.5,2.34
18451,-2.541671,110.474252,1,0.5,2.34
18452,-2.541671,110.996398,1,0.5,10.72
18453,-2.541671,110.999767,1,0.5,10.72
18454,-2.541671,111.003135,1,0.5,10.72
18455,-2.541671,111.013241,1,0.5,2.96
18456,-2.541671,111.01661,1,0.5,2.96
18457,-2.541671,111.019979,1,0.5,2.96
18458,-2.545039,110.413616,1,0.5,4.21
18459,-2.545039,110.416985,1,0.5,4.21
18460,-2.545039,110.420353,1,0.5,4.21
18461,-2.545039,111.030085,1,0.5,8.0
18462,-2.545039,111.033453,1,0.5,8.0
18463,-2.545039,111.036822,1,0.5,8.0
18464,-2.548408,110.413616,1,0.5,4.21
18465,-2.548408,110.416985,1,0.5,4.21
18466,-2.548408,110.420353,1,0.5,4.21
18467,-2.548408,111.030085,1,0.5,8.0
18468,-2.548408,111.033453,1,0.5,8.0
18469,-2.548408,111.036822,1,0.5,8.0
18470,-2.551777,110.295712,1,0.5,4.14
18471,-2.551777,110.299081,1,0.5,4.14
18472,-2.551777,110.302449,1,0.5,4.14
18473,-2.551777,110.413616,1,0.5,4.21
18474,-2.551777,110.416985,1,0.5,4.21
18475,-2.551777,110.420353,1,0.5,4.21
18476,-2.551777,110.703323,1,0.5,1.24
18477,-2.551777,110.706691,1,0.5,1.24
18478,-2.551777,110.71006,1,0.5,0.54
18479,-2.551777,111.030085,1,0.5,8.0
18480,-2.551777,111.033453,1,0.5,8.0
18481,-2.551777,111.036822,1,0.5,8.0
18482,-2.555146,110.295712,1,0.5,4.14
18483,-2.555146,110.299081,1,0.5,4.14
18484,-2.555146,110.302449,1,0.5,4.14
18485,-2.555146,110.416985,1,0.5,0.39
18486,-2.555146,110.420353,1,0.5,0.39
18487,-2.555146,110.423722,1,0.5,0.39
18488,-2.555146,110.460777,1,0.5,7.19
18489,-2.555146,110.464146,1,0.5,7.19
18490,-2.555146,110.467515,1,0.5,7.19
18491,-2.555146,110.470884,1,0.5,27.92
18492,-2.555146,110.474252,1,0.5,27.92
18493,-2.555146,110.686479,1,0.5,5.41
18494,-2.555146,110.689848,1,0.5,5.41
18495,-2.555146,110.693217,1,0.5,5.41
18496,-2.555146,110.703323,1,0.5,1.24
18497,-2.555146,110.706691,1,0.5,1.24
18498,-2.555146,110.71006,1,0.5,0.54
18499,-2.555146,110.713429,1,0.5,0.54
18500,-2.558514,110.201389,1,0.5,2.39
18501,-2.558514,110.204758,1,0.5,2.39
18502,-2.558514,110.208126,1,0.5,2.39
18503,-2.558514,110.299081,1,0.5,4.14
18504,-2.558514,110.302449,1,0.5,4.14
18505,-2.558514,110.305818,1,0.5,4.14
18506,-2.558514,110.416985,1,0.5,0.39
18507,-2.558514,110.420353,2,0.5,9.9
18508,-2.558514,110.423722,2,0.5,9.9
18509,-2.558514,110.427091,1,0.5,9.9
18510,-2.558514,110.460777,1,0.5,7.19
18511,-2.558514,110.464146,1,0.5,7.19
18512,-2.558514,110.467515,1,0.5,7.19
18513,-2.558514,110.470884,1,0.5,35.08
18514,-2.558514,110.474252,1,0.5,35.08
18515,-2.558514,110.686479,1,0.5,5.41
18516,-2.558514,110.689848,1,0.5,5.41
18517,-2.558514,110.693217,1,0.5,5.41
18518,-2.558514,110.703323,1,0.5,1.24
18519,-2.558514,110.706691,1,0.5,1.24
18520,-2.558514,110.71006,1,0.5,0.54
18521,-2.558514,110.713429,1,0.5,0.54
18522,-2.561883,110.201389,1,0.5,2.39
18523,-2.561883,110.204758,1,0.5,2.39
18524,-2.561883,110.208126,1,0.5,2.39
18525,-2.561883,110.416985,1,0.5,0.39
18526,-2.561883,110.420353,2,0.5,9.9
18527,-2.561883,110.423722,2,0.5,9.9
18528,-2.561883,110.427091,1,0.5,9.9
18529,-2.561883,110.467515,1,0.5,6.0
18530,-2.561883,110.470884,1,0.5,35.08
18531,-2.561883,110.474252,2,0.5,35.08
18532,-2.561883,110.477621,1,0.5,27.92
18533,-2.561883,110.48099,1,0.5,20.02
18534,-2.561883,110.686479,1,0.5,5.41
18535,-2.561883,110.689848,1,0.5,5.41
18536,-2.561883,110.693217,1,0.5,5.41
18537,-2.561883,110.699954,1,0.5,1.14
18538,-2.561883,110.703323,1,0.5,1.14
18539,-2.561883,110.706691,1,0.5,1.14
18540,-2.561883,110.71006,1,0.5,0.54
18541,-2.561883,110.713429,1,0.5,0.54
18542,-2.561883,110.871757,1,0.5,1.17
18543,-2.561883,110.875125,1,0.5,1.17
18544,-2.561883,110.878494,1,0.5,1.31
18545,-2.561883,110.881863,1,0.5,1.31
18546,-2.561883,110.885231,1,0.5,1.31
18547,-2.565252,110.420353,1,0.5,9.9
18548,-2.565252,110.423722,1,0.5,9.9
18549,-2.565252,110.427091,1,0.5,9.9
18550,-2.565252,110.470884,2,0.5,35.08
18551,-2.565252,110.474252,2,0.5,35.08
18552,-2.565252,110.477621,1,0.5,27.92
18553,-2.565252,110.48099,1,0.5,20.02
18554,-2.565252,110.555101,1,0.5,4.65
18555,-2.565252,110.558469,1,0.5,4.65
18556,-2.565252,110.561838,1,0.5,4.65
18557,-2.565252,110.686479,1,0.5,5.41
18558,-2.565252,110.689848,1,0.5,5.41
18559,-2.565252,110.693217,1,0.5,5.41
18560,-2.565252,110.699954,1,0.5,1.14
18561,-2.565252,110.703323,1,0.5,1.14
18562,-2.565252,110.706691,1,0.5,1.14
18563,-2.565252,110.871757,1,0.5,1.17
18564,-2.565252,110.875125,1,0.5,1.17
18565,-2.565252,110.878494,1,0.5,1.31
18566,-2.565252,110.881863,1,0.5,1.31
18567,-2.565252,110.885231,1,0.5,1.31
18568,-2.56862,110.201389,2,0.5,8.71
18569,-2.56862,110.204758,2,0.5,8.71
18570,-2.56862,110.208126,2,0.5,8.71
18571,-2.56862,110.420353,1,0.5,3.56
18572,-2.56862,110.423722,1,0.5,3.56
18573,-2.56862,110.427091,1,0.5,3.56
18574,-2.56862,110.470884,1,0.5,10.75
18575,-2.56862,110.474252,1,0.5,20.02
18576,-2.56862,110.477621,1,0.5,20.02
18577,-2.56862,110.48099,1,0.5,20.02
18578,-2.56862,110.555101,1,0.5,4.65
18579,-2.56862,110.558469,1,0.5,4.65
18580,-2.56862,110.561838,1,0.5,4.65
18581,-2.56862,110.699954,1,0.5,1.14
18582,-2.56862,110.703323,1,0.5,1.14
18583,-2.56862,110.706691,1,0.5,1.14
18584,-2.56862,110.871757,1,0.5,1.17
18585,-2.56862,110.875125,1,0.5,1.17
18586,-2.56862,110.878494,1,0.5,1.31
18587,-2.56862,110.881863,1,0.5,1.31
18588,-2.56862,110.885231,1,0.5,1.31
18589,-2.571989,110.201389,2,0.5,8.71
18590,-2.571989,110.204758,2,0.5,8.71
18591,-2.571989,110.208126,2,0.5,8.71
18592,-2.571989,110.221601,1,0.5,3.47
18593,-2.571989,110.22497,1,0.5,3.47
18594,-2.571989,110.262025,1,0.5,2.14
18595,-2.571989,110.265394,1,0.5,2.14
18596,-2.571989,110.268763,1,0.5,2.14
18597,-2.571989,110.555101,1,0.5,4.65
18598,-2.571989,110.558469,1,0.5,4.65
18599,-2.571989,110.561838,1,0.5,4.65
18600,-2.571989,110.878494,1,0.5,1.31
18601,-2.571989,110.881863,1,0.5,5.36
18602,-2.571989,110.885231,1,0.5,5.36
18603,-2.571989,110.8886,1,0.5,5.36
18604,-2.575358,110.201389,2,0.5,8.71
18605,-2.575358,110.204758,2,0.5,8.71
18606,-2.575358,110.208126,2,0.5,8.71
18607,-2.575358,110.221601,1,0.5,3.47
18608,-2.575358,110.22497,1,0.5,3.47
18609,-2.575358,110.262025,1,0.5,2.14
18610,-2.575358,110.265394,1,0.5,2.14
18611,-2.575358,110.268763,1,0.5,2.14
18612,-2.575358,110.868388,1,0.5,3.58
18613,-2.575358,110.871757,1,0.5,3.58
18614,-2.575358,110.875125,1,0.5,3.58
18615,-2.575358,110.878494,1,0.5,3.58
18616,-2.575358,110.881863,1,0.5,5.36
18617,-2.575358,110.885231,1,0.5,5.36
18618,-2.575358,110.8886,1,0.5,5.36
18619,-2.575358,110.891969,1,0.5,3.56
18620,-2.578726,110.221601,1,0.5,10.68
18621,-2.578726,110.22497,1,0.5,11.24
18622,-2.578726,110.228338,1,0.5,11.24
18623,-2.578726,110.231707,1,0.5,11.24
18624,-2.578726,110.262025,1,0.5,2.14
18625,-2.578726,110.265394,1,0.5,2.14
18626,-2.578726,110.268763,1,0.5,2.14
18627,-2.578726,110.662898,1,0.5,18.37
18628,-2.578726,110.666267,1,0.5,18.37
18629,-2.578726,110.669636,1,0.5,18.37
18630,-2.578726,110.868388,1,0.5,3.58
18631,-2.578726,110.871757,1,0.5,3.58
18632,-2.578726,110.875125,1,0.5,3.58
18633,-2.578726,110.878494,1,0.5,3.58
18634,-2.578726,110.881863,1,0.5,5.36
18635,-2.578726,110.885231,1,0.5,5.36
18636,-2.578726,110.8886,1,0.5,5.36
18637,-2.578726,110.891969,1,0.5,3.56
18638,-2.582095,110.221601,1,0.5,10.68
18639,-2.582095,110.22497,1,0.5,11.24
18640,-2.582095,110.228338,1,0.5,11.24
18641,-2.582095,110.231707,1,0.5,11.24
18642,-2.582095,110.262025,1,0.5,2.14
18643,-2.582095,110.265394,1,0.5,2.14
18644,-2.582095,110.268763,1,0.5,2.14
18645,-2.582095,110.656161,1,0.5,9.12
18646,-2.582095,110.65953,1,0.5,9.12
18647,-2.582095,110.662898,1,0.5,18.37
18648,-2.582095,110.666267,1,0.5,18.37
18649,-2.582095,110.669636,1,0.5,18.37
18650,-2.582095,110.871757,1,0.5,3.58
18651,-2.582095,110.875125,1,0.5,3.58
18652,-2.582095,110.878494,2,0.5,3.58
18653,-2.582095,110.881863,2,0.5,3.5
18654,-2.582095,110.885231,1,0.5,3.5
18655,-2.582095,110.8886,1,0.5,3.5
18656,-2.582095,110.891969,1,0.5,3.56
18657,-2.582095,110.895337,1,0.5,3.56
18658,-2.585464,110.221601,1,0.5,10.68
18659,-2.585464,110.22497,1,0.5,10.68
18660,-2.585464,110.228338,1,0.5,10.68
18661,-2.585464,110.245182,1,0.5,2.28
18662,-2.585464,110.24855,1,0.5,2.28
18663,-2.585464,110.339505,1,0.5,2.64
18664,-2.585464,110.342874,1,0.5,2.64
18665,-2.585464,110.346242,1,0.5,2.64
18666,-2.585464,110.656161,1,0.5,9.12
18667,-2.585464,110.65953,1,0.5,9.12
18668,-2.585464,110.662898,1,0.5,18.37
18669,-2.585464,110.666267,1,0.5,18.37
18670,-2.585464,110.669636,1,0.5,18.37
18671,-2.585464,110.673004,1,0.5,18.37
18672,-2.585464,110.878494,2,0.5,3.5
18673,-2.585464,110.881863,2,0.5,3.5
18674,-2.585464,110.885231,1,0.5,3.5
18675,-2.585464,110.8886,1,0.5,3.5
18676,-2.588832,110.204758,1,0.5,5.94
18677,-2.588832,110.208126,1,0.5,5.94
18678,-2.588832,110.211495,1,0.5,5.94
18679,-2.588832,110.245182,1,0.5,2.28
18680,-2.588832,110.24855,1,0.5,2.28
18681,-2.588832,110.339505,1,0.5,2.64
18682,-2.588832,110.342874,1,0.5,2.64
18683,-2.588832,110.346242,1,0.5,2.64
18684,-2.588832,110.50457,1,0.5,6.87
18685,-2.588832,110.507939,1,0.5,6.87
18686,-2.588832,110.65953,1,0.5,9.12
18687,-2.588832,110.662898,1,0.5,10.34
18688,-2.588832,110.666267,1,0.5,18.37
18689,-2.588832,110.669636,1,0.5,18.37
18690,-2.588832,110.673004,1,0.5,18.37
18691,-2.588832,110.878494,2,0.5,3.5
18692,-2.588832,110.881863,2,0.5,3.5
18693,-2.588832,110.885231,1,0.5,3.5
18694,-2.588832,110.8886,1,0.5,3.5
18695,-2.588832,111.050297,1,0.5,6.53
18696,-2.588832,111.053666,1,0.5,6.53
18697,-2.588832,111.057034,1,0.5,6.53
18698,-2.592201,110.204758,1,0.5,4.53
18699,-2.592201,110.208126,1,0.5,4.53
18700,-2.592201,110.211495,1,0.5,4.53
18701,-2.592201,110.221601,1,0.5,7.02
18702,-2.592201,110.22497,1,0.5,7.02
18703,-2.592201,110.228338,1,0.5,7.02
18704,-2.592201,110.241813,1,0.5,3.91
18705,-2.592201,110.245182,2,0.5,3.91
18706,-2.592201,110.24855,1,0.5,2.28
18707,-2.592201,110.339505,1,0.5,2.64
18708,-2.592201,110.342874,1,0.5,2.64
18709,-2.592201,110.346242,1,0.5,2.64
18710,-2.592201,110.507939,1,0.5,6.87
18711,-2.592201,110.511308,1,0.5,6.87
18712,-2.592201,110.629212,1,0.5,3.64
18713,-2.592201,110.63258,1,0.5,3.64
18714,-2.592201,110.635949,1,0.5,3.64
18715,-2.592201,110.662898,1,0.5,10.34
18716,-2.592201,110.666267,1,0.5,10.34
18717,-2.592201,110.669636,1,0.5,10.34
18718,-2.592201,110.673004,1,0.5,11.95
18719,-2.592201,110.726903,1,1.0,10.64
18720,-2.592201,110.730272,1,1.0,10.64
18721,-2.592201,110.881863,1,0.5,3.5
18722,-2.592201,110.885231,1,0.5,3.5
18723,-2.592201,110.8886,1,0.5,3.5
18724,-2.592201,111.050297,1,0.5,6.53
18725,-2.592201,111.053666,1,0.5,6.53
18726,-2.592201,111.057034,1,0.5,6.53
18727,-2.59557,110.204758,1,0.5,4.53
18728,-2.59557,110.208126,1,0.5,4.53
18729,-2.59557,110.211495,1,0.5,4.53
18730,-2.59557,110.221601,1,0.5,7.02
18731,-2.59557,110.22497,1,0.5,7.02
18732,-2.59557,110.228338,1,0.5,7.02
18733,-2.59557,110.241813,1,0.5,3.91
18734,-2.59557,110.245182,1,0.5,3.91
18735,-2.59557,110.507939,1,0.5,6.87
18736,-2.59557,110.511308,1,0.5,6.87
18737,-2.59557,110.629212,1,0.5,3.64
18738,-2.59557,110.63258,1,0.5,3.64
18739,-2.59557,110.635949,1,0.5,3.64
18740,-2.59557,110.656161,1,0.5,12.96
18741,-2.59557,110.65953,1,0.5,12.96
18742,-2.59557,110.662898,2,0.5,12.96
18743,-2.59557,110.666267,2,0.5,12.96
18744,-2.59557,110.669636,2,0.5,10.34
18745,-2.59557,110.726903,1,1.0,10.64
18746,-2.59557,110.730272,1,1.0,10.64
18747,-2.59557,110.881863,1,0.5,3.5
18748,-2.59557,110.885231,1,0.5,3.5
18749,-2.59557,110.8886,1,0.5,3.5
18750,-2.59557,110.895337,1,0.5,0.86
18751,-2.59557,110.898706,1,0.5,0.86
18752,-2.59557,110.902075,1,0.5,0.86
18753,-2.59557,111.050297,1,0.5,6.53
18754,-2.59557,111.053666,1,0.5,6.53
18755,-2.59557,111.057034,1,0.5,6.53
18756,-2.598938,110.208126,2,0.5,4.53
18757,-2.598938,110.211495,2,0.5,4.53
18758,-2.598938,110.214864,2,0.5,4.53
18759,-2.598938,110.22497,1,0.5,7.02
18760,-2.598938,110.228338,1,0.5,7.02
18761,-2.598938,110.231707,1,0.5,7.02
18762,-2.598938,110.245182,1,0.5,3.91
18763,-2.598938,110.24855,1,0.5,3.91
18764,-2.598938,110.656161,1,0.5,12.96
18765,-2.598938,110.65953,1,0.5,12.96
18766,-2.598938,110.662898,2,0.5,12.96
18767,-2.598938,110.666267,2,0.5,12.96
18768,-2.598938,110.669636,2,0.5,10.34
18769,-2.598938,110.726903,1,1.0,10.64
18770,-2.598938,110.730272,1,1.0,10.64
18771,-2.598938,110.895337,1,0.5,0.86
18772,-2.598938,110.898706,1,0.5,0.86
18773,-2.598938,110.902075,1,0.5,0.86
18774,-2.598938,111.050297,1,0.5,6.53
18775,-2.598938,111.053666,1,0.5,6.53
18776,-2.598938,111.057034,1,0.5,6.53
18777,-2.602307,110.208126,1,0.5,4.26
18778,-2.602307,110.211495,1,0.5,4.26
18779,-2.602307,110.214864,2,0.5,5.35
18780,-2.602307,110.218232,1,0.5,5.35
18781,-2.602307,110.221601,1,0.5,5.35
18782,-2.602307,110.332768,1,0.5,5.54
18783,-2.602307,110.336136,1,0.5,5.54
18784,-2.602307,110.339505,1,0.5,5.54
18785,-2.602307,110.656161,1,0.5,12.96
18786,-2.602307,110.65953,1,0.5,12.96
18787,-2.602307,110.662898,1,0.5,12.96
18788,-2.602307,110.666267,1,0.5,12.96
18789,-2.602307,110.669636,1,0.5,8.77
18790,-2.602307,110.676373,1,0.5,25.33
18791,-2.602307,110.679742,1,0.5,25.33
18792,-2.602307,110.68311,1,0.5,25.33
18793,-2.602307,110.895337,1,0.5,0.86
18794,-2.602307,110.898706,1,0.5,0.86
18795,-2.602307,110.902075,1,0.5,0.86
18796,-2.602307,111.050297,1,0.5,6.53
18797,-2.602307,111.053666,1,0.5,6.53
18798,-2.602307,111.057034,1,0.5,6.53
18799,-2.605676,110.214864,1,0.5,2.28
18800,-2.605676,110.218232,1,0.5,2.28
18801,-2.605676,110.221601,1,0.5,2.28
18802,-2.605676,110.309187,1,0.5,3.52
18803,-2.605676,110.312555,1,0.5,6.67
18804,-2.605676,110.315924,1,0.5,6.67
18805,-2.605676,110.319293,1,0.5,6.67
18806,-2.605676,110.332768,1,0.5,5.54
18807,-2.605676,110.336136,1,0.5,5.54
18808,-2.605676,110.339505,1,0.5,5.54
18809,-2.605676,110.656161,1,0.5,12.96
18810,-2.605676,110.65953,1,0.5,12.96
18811,-2.605676,110.662898,1,0.5,12.96
18812,-2.605676,110.666267,1,0.5,12.96
18813,-2.605676,110.669636,1,0.5,8.77
18814,-2.605676,110.676373,1,0.5,25.33
18815,-2.605676,110.679742,1,0.5,25.33
18816,-2.605676,110.68311,1,0.5,25.33
18817,-2.605676,110.686479,1,0.5,6.37
18818,-2.609044,110.214864,1,0.5,2.28
18819,-2.609044,110.218232,1,0.5,2.28
18820,-2.609044,110.221601,1,0.5,2.28
18821,-2.609044,110.299081,1,0.5,2.16
18822,-2.609044,110.302449,1,0.5,2.16
18823,-2.609044,110.305818,1,0.5,2.16
18824,-2.609044,110.309187,1,1.0,21.61
18825,-2.609044,110.312555,1,1.0,21.61
18826,-2.609044,110.315924,1,1.0,21.61
18827,-2.609044,110.319293,1,0.5,6.67
18828,-2.609044,110.332768,1,0.5,5.54
18829,-2.609044,110.336136,1,0.5,5.54
18830,-2.609044,110.339505,1,0.5,5.54
18831,-2.609044,110.467515,1,0.5,8.03
18832,-2.609044,110.470884,1,0.5,8.03
18833,-2.609044,110.474252,1,0.5,8.03
18834,-2.609044,110.676373,1,0.5,25.33
18835,-2.609044,110.679742,1,0.5,25.33
18836,-2.609044,110.68311,1,0.5,25.33
18837,-2.609044,110.686479,1,0.5,6.37
18838,-2.609044,110.952605,1,0.5,94.02
18839,-2.609044,110.955974,1,0.5,94.02
18840,-2.609044,110.959342,1,0.5,94.02
18841,-2.612413,110.299081,1,0.5,2.16
18842,-2.612413,110.302449,1,0.5,2.16
18843,-2.612413,110.305818,1,0.5,2.16
18844,-2.612413,110.309187,1,1.0,21.61
18845,-2.612413,110.312555,1,1.0,21.61
18846,-2.612413,110.315924,1,1.0,21.61
18847,-2.612413,110.319293,1,0.5,6.67
18848,-2.612413,110.467515,1,0.5,8.03
18849,-2.612413,110.470884,1,0.5,8.03
18850,-2.612413,110.474252,1,0.5,8.03
18851,-2.612413,110.952605,1,0.5,94.02
18852,-2.612413,110.955974,1,0.5,94.02
18853,-2.612413,110.959342,1,0.5,94.02
18854,-2.615782,110.299081,1,0.5,2.16
18855,-2.615782,110.302449,1,0.5,2.16
18856,-2.615782,110.305818,1,0.5,2.16
18857,-2.615782,110.309187,1,1.0,21.61
18858,-2.615782,110.312555,1,1.0,21.61
18859,-2.615782,110.315924,1,1.0,21.61
18860,-2.615782,110.319293,1,0.5,6.63
18861,-2.615782,110.467515,1,0.5,8.03
18862,-2.615782,110.470884,1,0.5,8.03
18863,-2.615782,110.474252,1,0.5,8.03
18864,-2.619151,110.309187,1,0.5,21.61
18865,-2.619151,110.312555,1,0.5,21.61
18866,-2.619151,110.315924,1,0.5,21.61
18867,-2.619151,110.467515,1,0.5,8.03
18868,-2.619151,110.470884,1,0.5,8.03
18869,-2.619151,110.474252,1,0.5,8.03
18870,-2.619151,111.14462,1,0.5,5.99
18871,-2.622519,110.309187,1,0.5,21.61
18872,-2.622519,110.312555,1,0.5,21.61
18873,-2.622519,110.315924,1,0.5,21.61
18874,-2.622519,110.477621,1,0.5,4.48
18875,-2.622519,110.48099,1,0.5,4.48
18876,-2.622519,110.484358,1,0.5,4.48
18877,-2.622519,111.14462,1,0.5,6.78
18878,-2.622519,111.147989,1,0.5,6.78
18879,-2.625888,110.356348,1,0.5,9.6
18880,-2.625888,110.359717,1,0.5,9.6
18881,-2.625888,110.363086,1,0.5,9.6
18882,-2.625888,110.477621,1,0.5,4.48
18883,-2.625888,110.48099,1,0.5,4.48
18884,-2.625888,110.484358,1,0.5,4.48
18885,-2.625888,111.14462,1,0.5,6.78
18886,-2.625888,111.147989,1,0.5,6.78
18887,-2.629257,110.356348,1,0.5,9.6
18888,-2.629257,110.359717,2,0.5,9.6
18889,-2.629257,110.363086,2,0.5,9.6
18890,-2.629257,110.366454,1,0.5,3.75
18891,-2.629257,110.48099,1,0.5,4.48
18892,-2.629257,110.484358,1,0.5,4.48
18893,-2.629257,110.487727,1,0.5,4.48
18894,-2.629257,110.996398,1,0.5,8.56
18895,-2.629257,110.999767,1,0.5,8.56
18896,-2.629257,111.003135,1,0.5,8.56
18897,-2.629257,111.006504,1,0.5,24.61
18898,-2.629257,111.009873,1,0.5,24.61
18899,-2.629257,111.013241,1,0.5,24.61
18900,-2.629257,111.14462,1,0.5,6.78
18901,-2.629257,111.147989,1,0.5,6.78
18902,-2.629257,111.151357,1,0.5,6.78
18903,-2.632625,110.218232,1,0.5,3.86
18904,-2.632625,110.221601,1,0.5,3.86
18905,-2.632625,110.22497,1,0.5,3.86
18906,-2.632625,110.359717,1,0.5,9.6
18907,-2.632625,110.363086,2,0.5,9.6
18908,-2.632625,110.366454,2,0.5,9.6
18909,-2.632625,110.369823,1,0.5,3.75
18910,-2.632625,110.993029,1,0.5,8.56
18911,-2.632625,110.996398,1,0.5,8.56
18912,-2.632625,110.999767,1,0.5,8.56
18913,-2.632625,111.003135,1,0.5,8.56
18914,-2.632625,111.006504,1,0.5,24.61
18915,-2.632625,111.009873,1,0.5,24.61
18916,-2.632625,111.013241,1,0.5,24.61
18917,-2.632625,111.14462,1,0.5,6.78
18918,-2.632625,111.147989,1,0.5,8.85
18919,-2.632625,111.151357,1,0.5,8.85
18920,-2.632625,111.154726,1,0.5,8.85
18921,-2.635994,110.221601,1,0.5,3.86
18922,-2.635994,110.22497,1,0.5,3.86
18923,-2.635994,110.228338,1,0.5,3.86
18924,-2.635994,110.363086,1,0.5,3.75
18925,-2.635994,110.366454,1,0.5,3.75
18926,-2.635994,110.369823,1,0.5,3.75
18927,-2.635994,110.993029,1,0.5,8.56
18928,-2.635994,110.996398,1,1.0,8.56
18929,-2.635994,110.999767,1,1.0,8.56
18930,-2.635994,111.003135,1,1.0,8.56
18931,-2.639363,110.221601,1,0.5,3.86
18932,-2.639363,110.22497,1,0.5,3.86
18933,-2.639363,110.228338,1,0.5,3.86
18934,-2.639363,110.363086,1,0.5,4.7
18935,-2.639363,110.366454,1,0.5,4.7
18936,-2.639363,110.622474,1,0.5,7.83
18937,-2.639363,110.625843,1,0.5,7.83
18938,-2.639363,110.993029,1,0.5,8.56
18939,-2.639363,110.996398,1,1.0,8.56
18940,-2.639363,110.999767,1,1.0,8.56
18941,-2.639363,111.003135,1,1.0,8.56
18942,-2.642731,110.622474,1,0.5,7.83
18943,-2.642731,110.625843,1,0.5,7.83
18944,-2.642731,110.646055,1,0.5,3.29
18945,-2.642731,110.649424,1,0.5,45.23
18946,-2.642731,110.652792,1,0.5,45.23
18947,-2.642731,110.656161,1,0.5,45.23
18948,-2.642731,110.996398,1,1.0,8.56
18949,-2.642731,110.999767,1,1.0,8.56
18950,-2.642731,111.003135,1,1.0,8.56
18951,-2.6461,110.285606,1,0.5,8.2
18952,-2.6461,110.288975,1,0.5,8.2
18953,-2.6461,110.292343,1,0.5,8.2
18954,-2.6461,110.457409,1,0.5,7.39
18955,-2.6461,110.460777,1,0.5,7.39
18956,-2.6461,110.464146,1,0.5,7.39
18957,-2.6461,110.622474,1,0.5,7.83
18958,-2.6461,110.625843,1,0.5,7.83
18959,-2.6461,110.646055,1,0.5,3.29
18960,-2.6461,110.649424,1,0.5,45.23
18961,-2.6461,110.652792,1,0.5,45.23
18962,-2.6461,110.656161,1,0.5,45.23
18963,-2.649469,110.285606,1,0.5,8.2
18964,-2.649469,110.288975,1,0.5,8.37
18965,-2.649469,110.292343,1,0.5,8.37
18966,-2.649469,110.295712,1,0.5,8.37
18967,-2.649469,110.457409,1,0.5,7.39
18968,-2.649469,110.460777,1,0.5,7.39
18969,-2.649469,110.464146,1,0.5,7.39
18970,-2.649469,110.649424,1,0.5,45.23
18971,-2.649469,110.652792,1,0.5,45.23
18972,-2.649469,110.656161,1,0.5,45.23
18973,-2.652837,110.285606,1,0.5,8.2
