grid_id,latitude,longitude,Mean_B2,Mean_B3,Mean_B4,Mean_B8,Mean_B11,Mean_B12,Mean_NBR,Std_NBR,Hotspot_Frequency,Confidence_Mean,FRP_Max,Burn_Ratio
GRID_28186,-0.6973,110.4437,1741.1652,1773.256,1558.3696,4158.9229,2253.6428,1532.7567,0.4609,0.0318,0.0,0.0,,0.0
GRID_28187,-0.6973,110.4482,1699.624,1736.2115,1529.9646,4197.5259,2141.8333,1484.2056,0.4771,0.0263,0.0,0.0,,0.0
GRID_28188,-0.6973,110.4527,1759.0913,1766.6505,1562.5288,4181.4531,2042.8064,1477.9148,0.4774,0.03,0.0,0.0,,0.0
GRID_28189,-0.6973,110.4572,2097.8779,2085.8401,1866.6569,4275.0093,2179.1758,1643.6946,0.4441,0.0278,0.0,0.0,,0.0
GRID_28190,-0.6973,110.4617,1813.1938,1812.7306,1611.5305,4000.7104,2006.7274,1481.88,0.4593,0.0246,0.0,0.0,,0.0
GRID_28191,-0.6973,110.4662,1840.9227,1861.965,1652.6548,4365.0225,2133.9146,1541.2755,0.4779,0.0257,0.0,0.0,,0.0
GRID_28192,-0.6973,110.4707,1775.8643,1801.6097,1591.4949,4306.4468,2083.3901,1491.4042,0.486,0.0411,0.0,0.0,,0.0
GRID_28193,-0.6973,110.4752,1589.9647,1656.5057,1427.9138,4324.2446,2120.1707,1403.1978,0.5107,0.0408,0.0,0.0,,0.0
GRID_28194,-0.6973,110.4797,1500.1012,1593.3879,1394.2023,4070.7219,2357.8635,1555.4456,0.4479,0.055,0.0,0.0,,0.0
GRID_28195,-0.6973,110.4841,1428.6608,1521.4143,1311.6591,3979.8386,2224.491,1452.2594,0.4646,0.0471,0.0,0.0006,2.5,0.0
GRID_28196,-0.6973,110.4886,1446.1666,1539.4691,1325.7177,3851.1387,2158.7471,1402.658,0.4651,0.0472,0.0,0.0018,2.5,0.0
GRID_28197,-0.6973,110.4931,1309.7466,1379.0756,1164.6621,3958.9436,1961.7087,1246.2753,0.5209,0.0217,0.0,0.0018,2.5,0.0
GRID_28198,-0.6973,110.4976,1257.9609,1341.1959,1121.7418,3899.7524,1935.4692,1247.119,0.5155,0.0276,0.0,0.0006,2.06,0.0
GRID_28199,-0.6973,110.5021,1325.7758,1410.8571,1152.4814,3907.5078,1971.4232,1248.2667,0.516,0.0258,0.0,0.0,,0.0
GRID_28200,-0.6973,110.5066,1317.7054,1423.7609,1173.3464,3877.7383,1983.1461,1268.8175,0.5072,0.0289,0.0,0.0,,0.0
GRID_28201,-0.6973,110.5111,1274.6489,1410.0024,1142.746,3871.7178,2007.7466,1272.3715,0.5055,0.0218,0.0,0.0,,0.0
GRID_28202,-0.6973,110.5156,1250.9446,1363.6259,1118.6279,3846.9116,2028.6746,1269.5786,0.5037,0.029,0.0,0.0005,4.18,0.0
GRID_28203,-0.6973,110.5201,1307.0077,1425.3381,1208.8477,3830.0754,2166.5833,1368.578,0.4733,0.0414,0.0,0.0009,4.18,0.0
GRID_28204,-0.6973,110.5246,1497.614,1573.4141,1355.3588,3914.8196,2039.2489,1352.577,0.4864,0.0306,0.0,0.0006,4.18,0.0
GRID_28205,-0.6973,110.5291,1660.0846,1700.5144,1490.3171,3884.3252,2052.5271,1354.8054,0.4826,0.0188,0.0,0.0,,0.0
GRID_28206,-0.6973,110.5336,1735.4725,1783.4852,1568.1178,3822.7317,2028.6088,1396.8152,0.4647,0.018,0.0,0.0,,0.0
GRID_28207,-0.6973,110.5381,1597.189,1663.9479,1441.7388,3816.1765,1996.5288,1392.619,0.465,0.0211,0.0,0.0,,0.0
GRID_28208,-0.6973,110.5426,1387.7441,1470.6754,1244.9929,3822.0308,1967.2814,1319.6115,0.4864,0.0227,0.0,0.0,,0.0
GRID_28209,-0.6973,110.5471,1506.199,1558.3937,1341.4968,3791.9807,1958.1104,1321.8398,0.4825,0.0247,0.0,0.0,,0.0
GRID_28210,-0.6973,110.5516,1610.7147,1651.7155,1444.8833,3792.9526,1933.6237,1346.658,0.4755,0.0246,0.0,0.0,,0.0
GRID_28211,-0.6973,110.556,1626.4545,1664.1354,1452.9832,3833.5049,1901.8962,1385.6705,0.4686,0.0233,0.0,0.0,,0.0
GRID_28212,-0.6973,110.5605,1490.54,1542.1813,1331.0522,3897.3276,1919.5839,1330.5994,0.4901,0.0305,0.0,0.0,,0.0
GRID_28213,-0.6973,110.565,1428.3455,1498.4575,1257.1718,3964.5037,1953.7412,1318.3173,0.5008,0.0258,0.0,0.0,,0.0
GRID_28214,-0.6973,110.5695,1557.0762,1592.4418,1371.6057,3967.594,1947.9596,1341.0879,0.4945,0.0216,0.0,0.0,,0.0
GRID_28215,-0.6973,110.574,1524.2356,1573.1552,1368.1018,3907.8423,1929.3207,1383.4746,0.4765,0.0281,0.0,0.0,,0.0
GRID_28216,-0.6973,110.5785,1496.7104,1557.7594,1338.484,3907.4841,1976.1572,1390.8871,0.4742,0.0249,0.0,0.0009,5.66,0.0
GRID_28217,-0.6973,110.583,1511.9008,1590.4613,1354.2755,3998.1477,2016.9031,1369.8512,0.49,0.0323,0.0,0.0018,5.66,0.0
GRID_28218,-0.6973,110.5875,1511.1111,1564.9729,1323.8373,3886.3584,1974.5977,1365.0605,0.48,0.028,0.0,0.0014,5.66,0.0
GRID_28219,-0.6973,110.592,1560.3683,1628.743,1378.7921,3945.5479,2036.3372,1402.5396,0.4756,0.0243,0.0,0.0006,6.01,0.0
GRID_28220,-0.6973,110.5965,1647.8101,1691.7897,1448.7849,4123.5518,2191.7031,1490.2637,0.4682,0.0375,0.0,0.0009,6.01,0.0
GRID_28221,-0.6973,110.601,1418.2466,1487.8694,1257.2646,4117.501,2080.5261,1360.5713,0.5028,0.0257,0.0,0.0009,6.01,0.0
GRID_28222,-0.6973,110.6055,1447.1056,1487.3262,1285.4496,3839.0403,1946.7394,1399.5963,0.4654,0.0404,0.0,0.0003,6.01,0.0
GRID_28223,-0.6973,110.61,1603.5061,1651.9193,1438.6722,3987.9739,2020.2675,1450.8954,0.466,0.027,0.0,0.0,,0.0
GRID_28224,-0.6973,110.6145,1635.8344,1661.7126,1452.2111,3852.1868,1940.2914,1383.3962,0.471,0.0306,0.0,0.0,,0.0
GRID_28225,-0.6973,110.619,1314.3439,1360.6865,1132.53,3756.3291,1875.0969,1196.5581,0.5165,0.0275,0.0,0.0,,0.0
GRID_28226,-0.6973,110.6234,1138.4275,1198.1467,961.5801,3779.5398,1904.9214,1113.6127,0.5442,0.0248,0.0,0.0,,0.0
GRID_28227,-0.6973,110.6279,1188.1492,1259.1638,1045.1853,3791.5918,1920.762,1185.1287,0.523,0.0303,0.0,0.0,,0.0
GRID_28228,-0.6973,110.6324,1438.3931,1495.2019,1286.6831,3872.3645,1943.0786,1302.2903,0.496,0.0271,0.0,0.0,,0.0
GRID_28229,-0.6973,110.6369,1295.5044,1347.7679,1133.2382,3901.5076,1947.1431,1251.5629,0.5139,0.0293,0.0,0.0,,0.0
GRID_28230,-0.6973,110.6414,1204.8054,1267.8512,1065.1632,3882.7893,1911.0996,1181.5248,0.5334,0.0348,0.0,0.0,,0.0
GRID_28231,-0.6973,110.6459,1171.3654,1232.7864,1015.3928,3926.9473,1948.7131,1165.5178,0.5417,0.0251,0.0,0.0003,5.14,0.0
GRID_28232,-0.6973,110.6504,1259.7836,1331.8862,1139.6063,3813.927,1915.6636,1249.897,0.506,0.028,0.0,0.0009,5.14,0.0
GRID_28233,-0.6973,110.6549,1351.0165,1381.5685,1179.5354,3863.2991,1909.2123,1220.9739,0.5193,0.0224,0.0,0.0009,5.14,0.0
GRID_28234,-0.6973,110.6594,1524.9167,1558.3906,1357.4545,3959.0627,1952.1949,1291.0975,0.5078,0.0255,0.0,0.0009,5.05,0.0
GRID_28235,-0.6973,110.6639,1400.2566,1452.3484,1246.7347,3904.2034,1948.8862,1256.1605,0.5127,0.0229,0.0,0.0005,5.05,0.0
GRID_28236,-0.6973,110.6684,1611.8608,1644.0323,1432.4969,4018.3311,2007.0619,1411.604,0.4799,0.0277,0.0,0.0,,0.0
GRID_28237,-0.6973,110.6729,1570.4135,1601.4502,1397.0093,3962.5298,1965.3502,1391.469,0.4796,0.0214,0.0,0.0,,0.0
GRID_28238,-0.6973,110.6774,1479.913,1502.9686,1285.6788,3947.6433,1941.9485,1290.8916,0.5062,0.0258,0.0,0.0,,0.0
GRID_28239,-0.6973,110.6819,1317.2294,1376.0337,1154.6648,4002.0168,1985.0183,1295.5867,0.5109,0.0381,0.0,0.0005,56.87,0.0
GRID_28240,-0.6973,110.6864,1381.5549,1437.728,1204.2642,4127.499,2033.3311,1329.0942,0.5112,0.0312,0.0,0.0009,56.87,0.0
GRID_28241,-0.6973,110.6909,1236.9086,1280.7627,1067.1777,3851.1841,1863.6525,1202.9503,0.5232,0.0388,0.0,0.0005,56.87,0.0
GRID_28242,-0.6973,110.6953,1376.2737,1407.6398,1217.7109,3691.5518,1755.6187,1240.5338,0.4967,0.0345,0.0,0.0,,0.0
GRID_28243,-0.6973,110.6998,1390.2329,1419.1804,1227.7755,3647.8076,1729.8054,1236.7618,0.4931,0.0283,0.0,0.0,,0.0
GRID_28244,-0.6973,110.7043,1093.4785,1165.7539,966.5416,3608.4707,1775.6881,1142.7015,0.519,0.0359,0.0,0.0,,0.0
GRID_28245,-0.6973,110.7088,1096.1191,1134.8871,923.3068,3608.9534,1734.6177,1066.918,0.5434,0.0359,0.0,0.0,,0.0
GRID_28246,-0.6973,110.7133,1313.8364,1337.6976,1146.7089,3601.5725,1754.0703,1183.2026,0.5051,0.0315,0.0,0.0,,0.0
GRID_28247,-0.6973,110.7178,1456.4288,1477.4989,1293.4429,3720.9182,1781.7009,1251.7578,0.4959,0.0325,0.0,0.0,,0.0
GRID_28248,-0.6973,110.7223,1346.1146,1372.7063,1201.9532,3648.376,1731.2203,1227.4541,0.4961,0.0335,0.0,0.0,,0.0
GRID_28249,-0.6973,110.7268,1667.6036,1671.1205,1483.3003,3761.9138,1795.9487,1350.5908,0.4712,0.0276,0.0,0.0,,0.0
GRID_28250,-0.6973,110.7313,1644.6421,1656.3649,1468.6476,3709.344,1797.717,1343.1969,0.4683,0.0295,0.0,0.0,,0.0
GRID_28251,-0.6973,110.7358,1501.703,1519.3864,1322.3646,3718.5813,1802.7551,1230.7949,0.5019,0.0325,0.0,0.0,,0.0
GRID_28252,-0.6973,110.7403,1401.8964,1468.9034,1254.6716,3903.0962,1979.2057,1224.3345,0.5219,0.0336,0.0,0.0,,0.0
GRID_28253,-0.6973,110.7448,1453.1492,1517.2913,1324.452,3780.7129,1931.0692,1273.0237,0.4952,0.0322,0.0,0.0,,0.0
GRID_28254,-0.6973,110.7493,1278.5685,1387.5217,1158.3929,3786.5276,1957.9298,1226.2839,0.509,0.0453,0.0,0.0,,0.0
GRID_28255,-0.6973,110.7538,1189.6788,1246.0817,1037.178,3706.4021,1835.6254,1160.6727,0.5225,0.032,0.0,0.0,,0.0
GRID_28256,-0.6973,110.7583,1350.9066,1396.4215,1188.3278,3733.1665,1842.4689,1239.167,0.5009,0.0338,0.0,0.0,,0.0
GRID_28257,-0.6973,110.7628,1486.5542,1540.3164,1319.2017,3831.2065,1935.6609,1285.892,0.497,0.0287,0.0,0.0,,0.0
GRID_28258,-0.6973,110.7672,1357.5011,1465.3633,1200.5355,4053.9324,2021.2347,1286.2358,0.5175,0.0299,0.0,0.0,,0.0
GRID_28259,-0.6973,110.7717,1194.0087,1275.9983,1063.7523,3773.842,1879.4395,1203.6019,0.516,0.0238,0.0,0.0,,0.0
GRID_28260,-0.6973,110.7762,1135.0317,1229.8398,1013.6989,3850.0684,1947.5936,1190.1947,0.5269,0.0311,0.0,0.0,,0.0
GRID_28261,-0.6973,110.7807,1281.1013,1331.9767,1134.8391,3709.0383,1843.0327,1187.8282,0.5134,0.0298,0.0,0.0012,36.27,0.0
GRID_28262,-0.6973,110.7852,1132.0261,1210.5374,1005.8317,3760.519,1853.0669,1126.2395,0.538,0.0316,0.0,0.0018,36.27,0.0
GRID_28263,-0.6973,110.7897,1294.2839,1366.9797,1153.1675,3843.9138,1996.6168,1258.4287,0.5059,0.0524,0.0,0.0009,36.27,0.0
GRID_28264,-0.6973,110.7942,1164.8945,1217.2303,1017.5661,3415.3357,1674.1553,1107.3158,0.5097,0.0291,0.0,0.0,,0.0
GRID_28265,-0.6973,110.7987,1198.9683,1248.3405,1043.7783,3515.6814,1749.6271,1120.7805,0.516,0.0273,0.0,0.0,,0.0
GRID_28266,-0.6973,110.8032,1333.6566,1412.5385,1178.9502,3774.8928,1904.0608,1211.313,0.5133,0.0282,0.0,0.0,,0.0
GRID_28267,-0.6973,110.8077,1368.7485,1445.8804,1225.5522,3883.8958,1981.4713,1241.8759,0.515,0.0377,0.0,0.0,,0.0
GRID_28268,-0.6973,110.8122,1118.4432,1186.3927,994.8356,3547.2156,1727.8456,1087.8853,0.5288,0.0371,0.0,0.0,,0.0
GRID_28269,-0.6973,110.8167,1109.9374,1177.1584,997.5886,3499.7263,1723.629,1126.9021,0.5116,0.0385,0.0,0.0,,0.0
GRID_28270,-0.6973,110.8212,1123.9485,1188.9116,1002.6052,3423.4741,1704.79,1094.3346,0.5154,0.038,0.0,0.0,,0.0
GRID_28271,-0.6973,110.8257,1147.0726,1217.1666,1019.8345,3367.877,1656.1232,1077.8989,0.5147,0.0305,0.0,0.0,,0.0
GRID_28272,-0.6973,110.8302,1358.8158,1434.1901,1254.0635,3560.9841,1886.118,1235.5834,0.4846,0.0418,0.0,0.0,,0.0
GRID_28273,-0.6973,110.8347,1347.3322,1397.0057,1206.6191,3510.9705,1765.5779,1192.641,0.4924,0.0364,0.0,0.0,,0.0
GRID_28274,-0.6973,110.8391,1559.167,1586.9586,1378.901,3609.5312,1805.0101,1257.6121,0.4828,0.0359,0.0,0.0,,0.0
GRID_28275,-0.6973,110.8436,1540.9481,1565.3566,1368.2277,3555.4236,1747.5531,1253.9564,0.4785,0.0291,0.0,0.0,,0.0
GRID_28276,-0.6973,110.8481,1269.1824,1313.0421,1112.2054,3551.1143,1739.7321,1170.682,0.5039,0.0357,0.0,0.0,,0.0
GRID_28277,-0.6973,110.8526,1210.6586,1251.2823,1048.3354,3717.5525,1877.8231,1138.069,0.5308,0.0411,0.0,0.0,,0.0
GRID_28278,-0.6973,110.8571,1480.5729,1503.2501,1310.9406,3711.5828,1922.5541,1297.5989,0.4817,0.036,0.0,0.0,,0.0
GRID_28279,-0.6973,110.8616,1375.2195,1415.6562,1206.6687,3749.8025,1905.3387,1219.6752,0.5085,0.0323,0.0,0.0,,0.0
GRID_28280,-0.6973,110.8661,1226.0309,1283.285,1080.5201,3727.5837,1912.3973,1156.0304,0.526,0.0337,0.0,0.0,,0.0
GRID_28281,-0.6973,110.8706,1381.7498,1409.4889,1218.4275,3806.0981,1867.905,1231.6682,0.5095,0.0392,0.0,0.0,,0.0
GRID_28282,-0.6973,110.8751,1339.7909,1386.9426,1179.6069,3748.0454,1786.9039,1225.7178,0.506,0.0332,0.0,0.0,,0.0
GRID_28283,-0.6973,110.8796,1396.1838,1452.6562,1247.1816,4009.0649,1872.7545,1280.7457,0.5147,0.0347,0.0,0.0,,0.0
GRID_28284,-0.6973,110.8841,1366.1161,1401.048,1196.7662,3829.8455,1815.0,1254.717,0.5059,0.0427,0.0,0.0,,0.0
GRID_28285,-0.6973,110.8886,1749.2123,1757.4041,1542.6926,4048.7974,1963.5038,1459.9375,0.4696,0.0357,0.0,0.0,,0.0
GRID_28286,-0.6973,110.8931,1681.9985,1706.3127,1499.3043,3939.8325,1937.244,1471.4,0.4553,0.027,0.0,0.0005,9.94,0.0
GRID_28287,-0.6973,110.8976,1336.0199,1407.3031,1211.5441,3816.9858,1927.7512,1365.433,0.4714,0.0382,0.0,0.0009,9.94,0.0
GRID_28288,-0.6973,110.9021,1308.2756,1362.9061,1169.7251,3679.7639,1917.0465,1301.3928,0.4773,0.0365,0.0,0.0003,9.94,0.0
GRID_28289,-0.6973,110.9065,1359.7096,1404.6277,1203.7051,3689.3765,1850.2987,1255.1808,0.4923,0.0423,0.0,0.0,,0.0
GRID_28290,-0.6973,110.911,1168.5265,1240.4745,1031.1582,3651.4348,1797.6628,1165.6351,0.5151,0.0301,0.0,0.0,,0.0
GRID_28291,-0.6973,110.9155,1086.6304,1170.1107,945.1376,3799.4363,1938.6128,1151.1713,0.5345,0.0318,0.0,0.0,,0.0
GRID_28292,-0.6973,110.92,1040.5444,1093.2111,887.5469,3483.6824,1737.7981,1038.5211,0.5408,0.0338,0.0,0.0,,0.0
GRID_28293,-0.6973,110.9245,962.0865,1025.7634,821.1345,3419.5303,1725.2118,993.8712,0.5495,0.03,0.0,0.0,,0.0
GRID_28294,-0.6973,110.929,1037.5261,1091.5364,888.03,3426.7961,1678.8883,1036.2896,0.535,0.0318,0.0,0.0,,0.0
GRID_28295,-0.6973,110.9335,1104.9917,1149.432,966.5615,3331.468,1625.1914,1071.7924,0.5126,0.0404,0.0,0.0,,0.0
GRID_28296,-0.6973,110.938,1286.5889,1302.7761,1112.2241,3335.3022,1606.0927,1144.8602,0.4889,0.0396,0.0,0.0,,0.0
GRID_28297,-0.6973,110.9425,1279.2539,1300.9337,1128.9008,3303.5071,1601.026,1159.3199,0.4803,0.0303,0.0,0.0,,0.0
GRID_28298,-0.6973,110.947,1270.5963,1301.9091,1114.0753,3313.1641,1623.13,1138.342,0.4884,0.0341,0.0,0.0,,0.0
GRID_28299,-0.6973,110.9515,1362.9067,1392.5281,1192.5206,3356.5352,1643.0238,1154.4495,0.4882,0.037,0.0,0.0,,0.0
GRID_28300,-0.6973,110.956,1183.4156,1231.9438,1043.4895,3290.4346,1609.1367,1070.0673,0.5086,0.0299,0.0,0.0,,0.0
GRID_28301,-0.6973,110.9605,1199.5521,1230.6155,1046.5055,3295.4797,1617.168,1115.9962,0.4931,0.0307,0.0,0.0,,0.0
GRID_28302,-0.6973,110.965,1139.7213,1189.4314,1012.6538,3351.1443,1671.6824,1119.121,0.499,0.0407,0.0,0.0,,0.0
GRID_28303,-0.6973,110.9695,1209.39,1256.5039,1054.4053,3507.0718,1692.4983,1096.5273,0.5221,0.0384,0.0,0.0,,0.0
GRID_28304,-0.6973,110.974,1221.6951,1270.6758,1074.7124,3611.1191,1688.8546,1116.204,0.5259,0.0372,0.0,0.0,,0.0
GRID_28305,-0.6973,110.9784,1422.5308,1436.3663,1238.2539,3700.6868,1741.5602,1226.2729,0.501,0.0432,0.0,0.0,,0.0
GRID_28306,-0.6973,110.9829,1698.6486,1667.3438,1479.1837,3786.804,1804.9238,1426.4874,0.4518,0.0398,0.0,0.0,,0.0
GRID_28307,-0.6973,110.9874,2084.2239,2011.5605,1811.0464,3814.759,1872.7949,1540.996,0.4246,0.0308,0.0,0.0,,0.0
GRID_28308,-0.6973,110.9919,1900.6046,1872.6318,1667.4307,3824.551,1870.7609,1460.0139,0.4469,0.0273,0.0,0.0,,0.0
GRID_28309,-0.6973,110.9964,1708.7462,1694.8402,1481.3452,3716.9746,1793.2615,1349.7375,0.4673,0.0356,0.0,0.0,,0.0
GRID_28310,-0.6973,111.0009,1471.8093,1473.733,1263.3683,3634.2256,1764.5148,1265.214,0.4833,0.0345,0.0,0.0009,5.32,0.0
GRID_28311,-0.6973,111.0054,1178.8854,1240.0198,1049.6232,3508.5312,1753.7136,1166.9258,0.5,0.0469,0.0,0.0018,5.32,0.0
GRID_28312,-0.6973,111.0099,935.4564,1037.6802,837.9102,3602.2991,1763.9585,1028.3932,0.5545,0.0372,0.0,0.0012,5.32,0.0
GRID_28313,-0.6973,111.0144,1005.0756,1100.8682,894.6102,3773.5493,1853.0093,1103.4722,0.5459,0.0396,0.0,0.0,,0.0
GRID_28314,-0.6973,111.0189,1167.8241,1257.8718,1032.035,4005.7102,1950.3693,1213.8408,0.5316,0.038,0.0,0.0,,0.0
GRID_28315,-0.6973,111.0234,1188.0201,1259.6161,1051.6993,3771.8462,1806.4137,1174.8197,0.5228,0.0366,0.0,0.0,,0.0
GRID_28316,-0.6973,111.0279,1088.1306,1160.6992,955.5344,3716.2119,1712.9401,1119.4054,0.5359,0.0336,0.0,0.0,,0.0
GRID_28317,-0.6973,111.0324,1202.7843,1257.996,1047.9863,3576.2698,1706.7635,1138.2308,0.5162,0.0283,0.0,0.0,,0.0
GRID_28318,-0.6973,111.0369,1351.0177,1378.8846,1171.2849,3567.2708,1685.6221,1217.0233,0.4905,0.0335,0.0,0.0,,0.0
GRID_28319,-0.6973,111.0414,1252.3864,1296.5356,1099.7528,3541.8181,1701.277,1196.1963,0.4946,0.0314,0.0,0.0,,0.0
GRID_28320,-0.6973,111.0459,1156.8633,1203.8086,1003.1084,3466.3926,1663.7214,1132.4513,0.5064,0.0288,0.0,0.0,,0.0
GRID_28321,-0.6973,111.0503,1251.4978,1306.12,1110.5663,3493.5566,1670.787,1157.7991,0.5014,0.0277,0.0,0.0,,0.0
GRID_28322,-0.6973,111.0548,1198.5117,1254.6199,1042.7964,3612.7219,1670.6263,1106.1024,0.5299,0.0403,0.0,0.0,,0.0
GRID_28323,-0.6973,111.0593,1290.493,1324.9531,1115.8679,3596.5894,1674.6133,1144.1224,0.5168,0.0313,0.0,0.0,,0.0
GRID_28324,-0.6973,111.0638,1403.0547,1427.2059,1223.1152,3597.4832,1701.38,1235.8027,0.4883,0.0279,0.0,0.0,,0.0
GRID_28325,-0.6973,111.0683,1208.6014,1258.6525,1067.087,3467.4133,1681.7368,1210.1689,0.4819,0.0259,0.0,0.0,,0.0
GRID_28326,-0.6973,111.0728,1215.6738,1266.6992,1076.8359,3469.5637,1680.4854,1206.7253,0.4834,0.0235,0.0,0.0,,0.0
GRID_28327,-0.6973,111.0773,1356.3209,1388.6023,1196.892,3419.2295,1667.2633,1236.9375,0.4682,0.0271,0.0,0.0,,0.0
GRID_28328,-0.6973,111.0818,1412.1906,1427.1191,1226.4546,3368.9543,1641.2755,1255.0253,0.4573,0.0318,0.0,0.0,,0.0
GRID_28329,-0.6973,111.0863,1336.662,1355.1592,1170.2672,3332.856,1634.8331,1234.6346,0.4593,0.0338,0.0,0.0,,0.0
GRID_28330,-0.6973,111.0908,1176.9873,1222.8763,1047.5875,3315.7678,1630.0323,1144.9491,0.4865,0.0321,0.0,0.0,,0.0
GRID_28331,-0.6973,111.0953,1235.5265,1276.2606,1096.3632,3429.2717,1703.9569,1200.8276,0.4806,0.0234,0.0,0.0,,0.0
GRID_28332,-0.6973,111.0998,1086.7987,1146.5081,959.2204,3330.2703,1643.0,1115.1498,0.4979,0.0299,0.0,0.0,,0.0
GRID_28333,-0.6973,111.1043,1086.6766,1140.1996,953.2232,3311.2996,1626.7755,1116.5537,0.4952,0.0288,0.0,0.0,,0.0
GRID_28334,-0.6973,111.1088,961.4339,1020.5172,840.3329,3249.1965,1579.4064,992.1489,0.531,0.0363,0.0,0.0,,0.0
GRID_28335,-0.6973,111.1133,983.9132,1035.9521,859.3837,3275.4675,1581.4617,1005.5761,0.5288,0.0375,0.0,0.0,,0.0
GRID_28336,-0.6973,111.1178,951.5244,1016.9979,834.2814,3153.4788,1537.6085,959.8933,0.532,0.0346,0.0,0.0,,0.0
GRID_28337,-0.6973,111.1222,914.4264,982.827,793.1873,3173.7278,1548.7937,937.7425,0.5429,0.0365,0.0,0.0,,0.0
GRID_28338,-0.6973,111.1267,950.7946,1017.3903,820.589,3233.873,1586.2445,951.3311,0.5447,0.0289,0.0,0.0,,0.0
GRID_28339,-0.6973,111.1312,1154.8577,1196.2449,1002.1578,3303.0159,1594.7174,1112.6194,0.4958,0.0383,0.0,0.0,,0.0
GRID_28340,-0.6973,111.1357,1070.8221,1124.9172,937.4719,3295.5085,1594.7946,1049.9911,0.5162,0.0344,0.0,0.0,,0.0
GRID_28341,-0.6973,111.1402,1000.8627,1059.2682,870.5746,3264.4561,1584.8867,978.2293,0.5388,0.0418,0.0,0.0,,0.0
GRID_28342,-0.6973,111.1447,1055.3903,1088.0787,901.9272,3262.1887,1530.8146,953.4395,0.5477,0.0403,0.0,0.0,,0.0
GRID_28343,-0.6973,111.1492,1057.3502,1104.9023,923.4601,3250.634,1584.1354,1030.1876,0.5186,0.0343,0.0,0.0,,0.0
GRID_28344,-0.6973,111.1537,1376.4448,1380.129,1194.4583,3351.8315,1658.7913,1192.6545,0.4746,0.031,0.0,0.0,,0.0
GRID_28345,-0.6973,111.1582,1433.8843,1448.1711,1275.8197,3356.7761,1611.1155,1224.3066,0.4651,0.0362,0.0,0.0,,0.0
GRID_28346,-0.6973,111.1627,1489.6842,1511.176,1338.377,3359.6248,1615.8391,1228.234,0.4639,0.0365,0.0,0.0,,0.0
GRID_28347,-0.6973,111.1672,1528.0559,1534.4106,1355.2074,3319.6021,1552.6115,1215.6146,0.4632,0.0269,0.0,0.0,,0.0
GRID_28348,-0.6973,111.1717,1495.3849,1502.5265,1327.53,3329.0781,1571.8007,1197.7847,0.4704,0.0305,0.0,0.0,,0.0
GRID_28349,-0.6973,111.1762,1556.9908,1565.7615,1395.8561,3456.9846,1654.191,1232.9268,0.473,0.0309,0.0,0.0,,0.0
GRID_28350,-0.6973,111.1807,1490.625,1496.4414,1323.877,3369.1003,1602.0916,1189.5385,0.4772,0.0276,0.0,0.0,,0.0
GRID_28351,-0.6973,111.1852,1479.9905,1472.8866,1301.6277,3361.3313,1548.8958,1139.2615,0.4926,0.027,0.0,0.0,,0.0
GRID_28352,-0.6973,111.1897,1469.0708,1468.6624,1292.355,3380.9009,1570.772,1134.1932,0.4963,0.029,0.0,0.0,,0.0
GRID_28353,-0.6973,111.1941,1498.0049,1504.2645,1342.1669,3365.7136,1579.7131,1194.4823,0.4754,0.0299,0.0,0.0,,0.0
GRID_28354,-0.6973,111.1986,1531.0591,1534.2013,1359.8126,3481.1211,1622.2094,1202.201,0.4852,0.0304,0.0,0.0,,0.0
GRID_28355,-0.6973,111.2031,1729.1097,1682.3447,1490.2397,3627.3538,1701.5137,1285.5364,0.4748,0.0387,0.0,0.0,,0.0
GRID_28356,-0.6973,111.2076,1851.9114,1786.6847,1592.1608,3617.0601,1705.8539,1328.7394,0.4612,0.0346,0.0,0.0,,0.0
GRID_28357,-0.6973,111.2121,2030.9464,1941.5823,1750.9799,3655.1687,1758.8442,1390.715,0.4468,0.0394,0.0,0.0,,0.0
GRID_28358,-0.6973,111.2166,2196.7024,2116.8469,1932.9454,3722.2937,1862.4604,1559.9725,0.4082,0.037,0.0,0.0,,0.0
GRID_28359,-0.6973,111.2211,2199.9946,2127.083,1955.597,3424.3992,1760.4418,1522.5338,0.3842,0.0226,0.0,0.0,,0.0
GRID_28360,-0.6973,111.2256,2397.7332,2299.8774,2138.3171,3554.6697,1872.4564,1641.2111,0.3683,0.0213,0.0,0.0,,0.0
GRID_28361,-0.6973,111.2301,2627.5259,2493.3162,2328.9578,3735.1018,1960.2064,1679.6669,0.3793,0.0226,0.0,0.0,,0.0
GRID_28362,-0.6973,111.2346,2850.3081,2709.1167,2532.5728,3700.0273,1976.6038,1713.3036,0.3671,0.0215,0.0,0.0,,0.0
GRID_28363,-0.6973,111.2391,3848.9927,3679.3545,3513.0266,4252.9019,2273.5344,2040.3055,0.3518,0.0199,0.0,0.0,,0.0
GRID_28364,-0.6973,111.2436,4112.9854,3938.2246,3769.8076,4402.9595,2536.7485,2240.1982,0.3256,0.0145,0.0,0.0,,0.0
GRID_28365,-0.6973,111.2481,,,,,,,,,,,,0.0
GRID_28366,-0.6973,111.2526,,,,,,,,,,,,0.0
GRID_28367,-0.6973,111.2571,,,,,,,,,,,,0.0
GRID_28368,-0.6973,111.2616,,,,,,,,,,,,0.0
GRID_28369,-0.6973,111.266,,,,,,,,,,,,0.0
