pixel_id,latitude,longitude,Hotspot_Frequency,Confidence_Score,FRP_Max,Cluster
17638,-2.342919,110.905444,1,0.5,4.92,236
17639,-2.342919,110.908812,1,0.5,4.92,236
17640,-2.342919,111.01661,1,0.5,2.49,237
17641,-2.342919,111.019979,1,0.5,2.49,237
17642,-2.342919,111.023347,1,0.5,2.49,237
17643,-2.342919,111.030085,2,0.5,12.83,112
17644,-2.342919,111.033453,2,0.5,12.83,112
17645,-2.342919,111.036822,2,0.5,12.83,112
17646,-2.346287,110.258657,1,0.5,11.79,117
17647,-2.346287,110.262025,1,0.5,11.79,117
17648,-2.346287,110.265394,2,0.5,11.79,216
17649,-2.346287,110.268763,1,0.5,4.75,220
17650,-2.346287,110.272131,1,0.5,4.75,220
17651,-2.346287,110.757222,1,0.5,8.36,124
17652,-2.346287,110.76059,1,0.5,8.36,124
17653,-2.346287,110.763959,1,0.5,8.36,124
17654,-2.346287,110.777434,1,0.5,3.58,330
17655,-2.346287,110.780802,1,0.5,3.58,330
17656,-2.346287,110.784171,1,0.5,3.58,330
17657,-2.346287,110.83807,1,0.5,4.98,235
17658,-2.346287,110.841439,1,0.5,4.98,235
17659,-2.346287,110.844807,1,0.5,4.98,235
17660,-2.346287,110.848176,1,0.5,4.98,235
17661,-2.346287,110.996398,1,0.5,13.49,83
17662,-2.346287,110.999767,1,0.5,13.49,83
17663,-2.346287,111.003135,1,0.5,13.49,83
17664,-2.346287,111.01661,1,0.5,2.29,228
17665,-2.346287,111.019979,1,0.5,2.29,228
17666,-2.346287,111.023347,1,0.5,2.29,228
17667,-2.346287,111.030085,2,0.5,12.83,112
17668,-2.346287,111.033453,2,0.5,12.83,112
17669,-2.346287,111.036822,2,0.5,12.83,112
17670,-2.349656,110.258657,1,0.5,11.79,117
17671,-2.349656,110.262025,1,0.5,11.79,117
17672,-2.349656,110.265394,1,0.5,11.79,117
17673,-2.349656,110.494464,1,0.5,0.73,69
17674,-2.349656,110.497833,1,0.5,0.73,-1
17675,-2.349656,110.757222,1,0.5,8.36,124
17676,-2.349656,110.76059,1,0.5,8.36,124
17677,-2.349656,110.763959,1,0.5,8.36,124
17678,-2.349656,110.777434,1,0.5,3.58,330
17679,-2.349656,110.780802,1,0.5,3.58,330
17680,-2.349656,110.784171,1,0.5,3.58,330
17681,-2.349656,110.996398,2,0.5,38.13,22
17682,-2.349656,110.999767,2,0.5,38.13,22
17683,-2.349656,111.003135,2,0.5,38.13,22
17684,-2.349656,111.030085,2,0.5,12.83,112
17685,-2.349656,111.033453,2,0.5,12.83,112
17686,-2.349656,111.036822,2,0.5,12.83,112
17687,-2.349656,111.04356,1,0.5,3.94,306
17688,-2.349656,111.046928,1,0.5,3.94,306
17689,-2.349656,111.050297,1,0.5,3.45,314
17690,-2.353025,110.262025,1,0.5,11.79,117
17691,-2.353025,110.265394,1,0.5,11.79,117
17692,-2.353025,110.268763,1,0.5,11.79,117
17693,-2.353025,110.494464,1,0.5,0.73,69
17694,-2.353025,110.497833,1,0.5,0.73,69
17695,-2.353025,110.774065,1,0.5,5.3,160
17696,-2.353025,110.777434,2,0.5,5.3,287
17697,-2.353025,110.780802,2,0.5,5.3,287
17698,-2.353025,110.784171,1,0.5,3.58,330
17699,-2.353025,110.996398,2,0.5,38.13,22
17700,-2.353025,110.999767,2,0.5,38.13,22
17701,-2.353025,111.003135,2,0.5,38.13,22
17702,-2.353025,111.04356,1,0.5,3.94,306
17703,-2.353025,111.046928,1,0.5,3.94,306
17704,-2.353025,111.050297,1,0.5,3.45,314
17705,-2.356393,110.494464,1,0.5,0.73,-1
17706,-2.356393,110.497833,1,0.5,0.73,69
17707,-2.356393,110.774065,1,0.5,5.3,160
17708,-2.356393,110.777434,1,0.5,5.3,160
17709,-2.356393,110.780802,1,0.5,5.3,160
17710,-2.356393,110.996398,1,0.5,38.13,15
17711,-2.356393,110.999767,1,0.5,38.13,15
17712,-2.356393,111.003135,1,0.5,38.13,15
17713,-2.356393,111.04356,1,0.5,3.94,306
17714,-2.356393,111.046928,1,0.5,3.94,306
17715,-2.356393,111.050297,1,0.5,3.45,314
17716,-2.359762,110.767328,1,0.5,6.35,-1
17717,-2.359762,110.770696,1,0.5,6.35,-1
17718,-2.359762,110.774065,2,0.5,6.35,309
17719,-2.359762,110.777434,2,0.5,5.3,287
17720,-2.359762,110.780802,2,0.5,5.3,287
17721,-2.359762,110.784171,1,0.5,1.85,190
17722,-2.359762,110.824595,1,0.5,0.77,70
17723,-2.359762,110.827964,1,0.5,0.77,70
17724,-2.359762,110.831333,1,0.5,0.77,70
17725,-2.359762,110.972817,1,0.5,4.18,155
17726,-2.359762,110.976186,1,0.5,4.18,155
17727,-2.359762,110.979555,1,0.5,4.18,155
17728,-2.363131,110.716797,1,0.5,3.3,276
17729,-2.363131,110.720166,1,0.5,3.3,276
17730,-2.363131,110.723535,1,0.5,3.3,276
17731,-2.363131,110.767328,1,0.5,6.35,-1
17732,-2.363131,110.770696,1,0.5,6.35,-1
17733,-2.363131,110.774065,1,0.5,6.35,-1
17734,-2.363131,110.777434,1,0.5,1.85,190
17735,-2.363131,110.780802,1,0.5,1.85,190
17736,-2.363131,110.784171,1,0.5,1.85,190
17737,-2.363131,110.824595,1,0.5,0.77,70
17738,-2.363131,110.827964,2,0.5,5.5,287
17739,-2.363131,110.831333,2,0.5,5.5,287
17740,-2.363131,110.834701,2,0.5,7.44,328
17741,-2.363131,110.83807,1,0.5,7.44,-1
17742,-2.363131,110.841439,1,0.5,7.44,-1
17743,-2.363131,110.972817,1,0.5,4.18,155
17744,-2.363131,110.976186,1,0.5,4.18,155
17745,-2.363131,110.979555,1,0.5,4.18,155
17746,-2.366499,110.716797,1,0.5,3.3,276
17747,-2.366499,110.720166,1,0.5,3.3,276
17748,-2.366499,110.723535,1,0.5,3.3,276
17749,-2.366499,110.767328,1,0.5,6.35,-1
17750,-2.366499,110.770696,1,0.5,6.35,-1
17751,-2.366499,110.774065,1,0.5,6.35,-1
17752,-2.366499,110.777434,1,0.5,1.85,190
17753,-2.366499,110.780802,2,0.5,4.34,286
17754,-2.366499,110.784171,2,0.5,4.34,286
17755,-2.366499,110.824595,1,0.5,0.77,70
17756,-2.366499,110.827964,2,0.5,5.5,287
17757,-2.366499,110.831333,3,0.5,8.33,18
17758,-2.366499,110.834701,3,0.5,8.33,18
17759,-2.366499,110.83807,2,0.5,8.33,-1
17760,-2.366499,110.841439,1,0.5,7.44,-1
17761,-2.366499,110.972817,1,0.5,4.18,155
17762,-2.366499,110.976186,1,0.5,4.18,155
17763,-2.366499,110.979555,1,0.5,4.18,155
17764,-2.369868,110.238444,1,0.5,4.41,279
17765,-2.369868,110.241813,1,0.5,4.41,279
17766,-2.369868,110.245182,1,0.5,4.41,279
17767,-2.369868,110.24855,1,0.5,4.41,279
17768,-2.369868,110.780802,1,0.5,4.34,272
17769,-2.369868,110.784171,1,0.5,4.34,272
17770,-2.369868,110.801014,1,1.0,7.8,132
17771,-2.369868,110.804383,1,1.0,7.8,132
17772,-2.369868,110.807752,1,1.0,7.8,132
17773,-2.369868,110.827964,1,0.5,5.5,181
17774,-2.369868,110.831333,2,0.5,8.33,-1
17775,-2.369868,110.834701,2,0.5,8.33,-1
17776,-2.369868,110.83807,1,0.5,8.33,125
17777,-2.373237,110.150859,1,0.5,2.61,325
17778,-2.373237,110.154227,1,0.5,2.61,325
17779,-2.373237,110.157596,2,0.5,2.75,-1
17780,-2.373237,110.160965,1,0.5,2.75,292
17781,-2.373237,110.164333,1,0.5,2.75,292
17782,-2.373237,110.238444,1,0.5,4.35,272
17783,-2.373237,110.241813,1,0.5,4.35,272
17784,-2.373237,110.245182,1,0.5,4.35,272
17785,-2.373237,110.24855,1,0.5,4.41,279
17786,-2.373237,110.780802,1,0.5,4.34,272
17787,-2.373237,110.784171,1,0.5,4.34,272
17788,-2.373237,110.801014,1,1.0,7.8,132
17789,-2.373237,110.804383,1,1.0,7.8,132
17790,-2.373237,110.807752,1,1.0,7.8,132
17791,-2.373237,110.831333,1,0.5,8.33,125
17792,-2.373237,110.834701,1,0.5,8.33,125
17793,-2.373237,110.83807,1,0.5,8.33,125
17794,-2.376605,110.150859,1,0.5,2.61,325
17795,-2.376605,110.154227,1,0.5,2.61,325
17796,-2.376605,110.157596,2,0.5,2.75,-1
17797,-2.376605,110.160965,1,0.5,2.75,292
17798,-2.376605,110.164333,1,0.5,2.75,292
17799,-2.376605,110.238444,1,0.5,4.35,272
17800,-2.376605,110.241813,1,0.5,4.35,272
17801,-2.376605,110.245182,1,0.5,4.35,272
17802,-2.376605,110.262025,1,0.5,8.28,131
17803,-2.376605,110.265394,1,0.5,8.28,131
17804,-2.376605,110.268763,1,0.5,8.28,131
17805,-2.376605,110.272131,1,0.5,8.28,131
17806,-2.376605,110.777434,1,0.5,6.76,137
17807,-2.376605,110.780802,1,0.5,6.76,137
17808,-2.376605,110.784171,2,0.5,6.76,333
17809,-2.376605,110.78754,1,0.5,6.38,204
17810,-2.376605,110.790908,1,0.5,6.38,204
17811,-2.376605,110.801014,1,1.0,7.8,132
17812,-2.376605,110.804383,1,1.0,7.8,132
17813,-2.376605,110.807752,1,1.0,7.8,132
17814,-2.376605,111.050297,1,0.5,5.17,158
17815,-2.376605,111.053666,1,0.5,5.17,158
17816,-2.379974,110.150859,1,0.5,2.61,325
17817,-2.379974,110.154227,1,0.5,2.61,325
17818,-2.379974,110.157596,2,0.5,2.75,-1
17819,-2.379974,110.160965,1,0.5,2.75,292
17820,-2.379974,110.164333,1,0.5,2.75,292
17821,-2.379974,110.262025,1,0.5,8.28,131
17822,-2.379974,110.265394,1,0.5,8.28,131
17823,-2.379974,110.268763,1,0.5,8.28,131
17824,-2.379974,110.272131,1,0.5,8.28,131
17825,-2.379974,110.777434,1,0.5,6.76,137
17826,-2.379974,110.780802,1,0.5,6.76,137
17827,-2.379974,110.784171,2,0.5,6.76,333
17828,-2.379974,110.78754,1,0.5,6.38,204
17829,-2.379974,110.790908,1,0.5,6.38,204
17830,-2.379974,111.050297,1,0.5,5.17,158
17831,-2.379974,111.053666,1,0.5,5.17,158
17832,-2.383343,110.262025,1,0.5,8.28,131
17833,-2.383343,110.265394,1,0.5,8.28,131
17834,-2.383343,110.268763,1,0.5,8.28,131
17835,-2.383343,110.272131,1,0.5,8.28,131
17836,-2.383343,110.78754,1,0.5,6.38,204
17837,-2.383343,110.790908,1,0.5,6.38,204
17838,-2.383343,110.794277,1,0.5,6.38,204
17839,-2.383343,111.050297,1,0.5,5.17,158
17840,-2.383343,111.053666,1,0.5,5.17,158
17841,-2.386711,110.262025,1,0.5,8.28,131
17842,-2.386711,110.265394,1,0.5,8.28,131
17843,-2.386711,110.268763,1,0.5,8.28,131
17844,-2.386711,110.272131,1,0.5,8.28,131
17845,-2.386711,110.993029,1,0.5,5.64,226
17846,-2.386711,110.996398,1,0.5,5.64,226
17847,-2.386711,110.999767,1,0.5,5.64,226
17848,-2.39008,110.993029,1,0.5,5.64,226
17849,-2.39008,110.996398,1,0.5,4.99,235
17850,-2.39008,110.999767,1,0.5,4.99,235
17851,-2.39008,111.003135,1,0.5,4.99,235
17852,-2.393449,110.790908,1,0.5,3.08,260
17853,-2.393449,110.794277,1,0.5,3.08,260
17854,-2.393449,110.797646,1,0.5,3.08,260
17855,-2.393449,110.993029,1,0.5,5.64,226
17856,-2.393449,110.996398,1,0.5,4.99,235
17857,-2.393449,110.999767,1,0.5,4.99,235
17858,-2.393449,111.003135,1,0.5,4.99,235
17859,-2.396817,110.790908,1,0.5,3.08,260
17860,-2.396817,110.794277,1,0.5,3.08,260
17861,-2.396817,110.797646,1,0.5,3.08,260
17862,-2.396817,110.979555,1,0.5,15.47,60
17863,-2.396817,110.982923,1,0.5,15.47,60
17864,-2.396817,110.986292,1,0.5,15.47,60
17865,-2.396817,110.989661,1,0.5,15.47,60
17866,-2.396817,110.996398,1,0.5,4.99,235
17867,-2.396817,110.999767,1,0.5,4.99,235
17868,-2.396817,111.003135,1,0.5,4.99,235
17869,-2.400186,110.790908,1,0.5,3.08,260
17870,-2.400186,110.794277,1,0.5,3.08,260
17871,-2.400186,110.797646,1,0.5,3.08,260
17872,-2.400186,110.834701,1,0.5,3.24,257
17873,-2.400186,110.83807,1,0.5,3.24,257
17874,-2.400186,110.841439,1,0.5,3.24,257
17875,-2.400186,110.979555,1,0.5,15.47,60
17876,-2.400186,110.982923,1,0.5,15.47,60
17877,-2.400186,110.986292,1,0.5,15.47,60
17878,-2.400186,110.989661,2,0.5,15.47,-1
17879,-2.400186,110.993029,1,0.5,5.61,227
17880,-2.400186,110.996398,1,0.5,5.61,227
17881,-2.403555,110.834701,1,0.5,3.24,257
17882,-2.403555,110.83807,1,0.5,3.24,257
17883,-2.403555,110.841439,1,0.5,3.24,257
17884,-2.403555,110.959342,1,0.5,7.13,154
17885,-2.403555,110.962711,1,0.5,7.13,154
17886,-2.403555,110.982923,1,0.5,15.47,60
17887,-2.403555,110.986292,1,0.5,15.47,60
17888,-2.403555,110.989661,2,0.5,15.47,-1
17889,-2.403555,110.993029,1,0.5,5.61,227
17890,-2.403555,110.996398,1,0.5,5.61,227
17891,-2.403555,110.999767,1,0.5,0.4,68
17892,-2.403555,111.003135,1,0.5,0.4,68
17893,-2.403555,111.006504,1,0.5,0.4,68
17894,-2.406924,110.171071,1,0.5,2.64,324
17895,-2.406924,110.174439,1,0.5,2.64,324
17896,-2.406924,110.177808,1,0.5,2.64,324
17897,-2.406924,110.639318,1,1.0,14.6,57
17898,-2.406924,110.642686,1,1.0,14.6,57
17899,-2.406924,110.646055,1,1.0,14.6,57
17900,-2.406924,110.834701,1,0.5,3.24,257
17901,-2.406924,110.83807,1,0.5,3.24,257
17902,-2.406924,110.841439,1,0.5,3.24,257
17903,-2.406924,110.959342,1,0.5,7.13,154
17904,-2.406924,110.962711,1,0.5,7.13,154
17905,-2.406924,110.96608,1,0.5,7.13,154
17906,-2.406924,110.982923,1,0.5,25.7,33
17907,-2.406924,110.986292,1,0.5,25.7,33
17908,-2.406924,110.989661,2,0.5,25.7,37
17909,-2.406924,110.993029,1,0.5,5.61,227
17910,-2.406924,110.996398,1,0.5,5.61,227
17911,-2.406924,110.999767,1,0.5,0.4,68
17912,-2.406924,111.003135,1,0.5,0.4,68
17913,-2.406924,111.006504,1,0.5,0.4,68
17914,-2.410292,110.171071,1,0.5,2.64,324
17915,-2.410292,110.174439,1,0.5,2.64,324
17916,-2.410292,110.177808,1,0.5,2.64,324
17917,-2.410292,110.24855,1,0.5,4.66,266
17918,-2.410292,110.251919,1,0.5,4.66,266
17919,-2.410292,110.255288,1,0.5,4.66,266
17920,-2.410292,110.258657,1,0.5,4.66,266
17921,-2.410292,110.262025,1,0.5,4.66,266
17922,-2.410292,110.625843,1,0.5,2.64,324
17923,-2.410292,110.629212,1,0.5,2.64,324
17924,-2.410292,110.63258,1,0.5,2.64,324
17925,-2.410292,110.635949,1,0.5,6.45,240
17926,-2.410292,110.639318,2,0.75,14.6,-1
17927,-2.410292,110.642686,2,0.75,14.6,-1
17928,-2.410292,110.646055,1,1.0,14.6,57
17929,-2.410292,110.713429,1,0.5,6.33,230
17930,-2.410292,110.716797,1,0.5,6.33,230
17931,-2.410292,110.720166,1,0.5,6.33,230
17932,-2.410292,110.723535,1,0.5,6.33,230
17933,-2.410292,110.959342,1,0.5,7.13,154
17934,-2.410292,110.962711,1,0.5,7.13,154
17935,-2.410292,110.96608,1,0.5,7.13,154
17936,-2.410292,110.982923,1,0.5,25.7,33
17937,-2.410292,110.986292,2,0.5,25.7,37
17938,-2.410292,110.989661,3,0.5,25.7,17
17939,-2.410292,110.993029,2,0.5,5.61,-1
17940,-2.410292,110.996398,1,0.5,5.61,227
17941,-2.410292,110.999767,1,0.5,0.4,68
17942,-2.410292,111.003135,1,0.5,0.4,68
17943,-2.410292,111.006504,1,0.5,0.4,68
17944,-2.413661,110.24855,1,0.5,4.66,266
17945,-2.413661,110.251919,1,0.5,6.34,231
17946,-2.413661,110.255288,1,0.5,6.34,231
17947,-2.413661,110.258657,1,0.5,6.34,231
17948,-2.413661,110.262025,1,0.5,4.66,266
17949,-2.413661,110.625843,1,0.5,2.64,324
17950,-2.413661,110.629212,1,0.5,2.64,324
17951,-2.413661,110.63258,1,0.5,2.64,324
17952,-2.413661,110.635949,1,0.5,6.45,240
17953,-2.413661,110.639318,2,0.75,14.6,-1
17954,-2.413661,110.642686,2,0.75,14.6,-1
17955,-2.413661,110.646055,1,1.0,14.6,57
17956,-2.413661,110.713429,1,0.5,6.33,230
17957,-2.413661,110.716797,1,0.5,6.33,230
17958,-2.413661,110.720166,1,0.5,6.33,230
17959,-2.413661,110.723535,1,0.5,6.33,230
17960,-2.413661,110.959342,1,0.5,7.13,154
17961,-2.413661,110.962711,1,0.5,7.13,154
17962,-2.413661,110.96608,1,0.5,7.13,154
17963,-2.413661,110.982923,1,0.5,25.7,33
17964,-2.413661,110.986292,2,0.5,25.7,37
17965,-2.413661,110.989661,2,0.5,25.7,37
17966,-2.413661,110.993029,1,0.5,4.63,267
17967,-2.41703,110.24855,1,0.5,4.66,266
17968,-2.41703,110.251919,1,0.5,6.34,231
17969,-2.41703,110.255288,1,0.5,6.34,231
17970,-2.41703,110.258657,1,0.5,6.34,231
17971,-2.41703,110.262025,1,0.5,4.66,266
17972,-2.41703,110.430459,1,0.5,7.2,178
17973,-2.41703,110.433828,1,0.5,7.2,178
17974,-2.41703,110.437197,1,0.5,7.2,178
17975,-2.41703,110.625843,1,0.5,2.64,324
17976,-2.41703,110.629212,1,0.5,2.64,324
17977,-2.41703,110.63258,1,0.5,2.64,324
17978,-2.41703,110.635949,1,0.5,6.45,240
17979,-2.41703,110.639318,2,0.5,6.45,309
17980,-2.41703,110.642686,2,0.5,6.45,309
17981,-2.41703,110.646055,1,0.5,6.45,240
17982,-2.41703,110.696585,1,0.5,1.88,190
17983,-2.41703,110.699954,1,0.5,1.88,190
17984,-2.41703,110.703323,1,0.5,1.88,190
17985,-2.41703,110.713429,1,0.5,6.33,230
17986,-2.41703,110.716797,1,0.5,6.33,230
17987,-2.41703,110.720166,1,0.5,6.33,230
17988,-2.41703,110.723535,1,0.5,6.33,230
17989,-2.420398,110.251919,1,0.5,6.34,231
17990,-2.420398,110.255288,1,0.5,6.34,231
17991,-2.420398,110.258657,1,0.5,6.34,231
17992,-2.420398,110.430459,2,0.5,7.73,-1
17993,-2.420398,110.433828,2,0.5,7.73,-1
17994,-2.420398,110.437197,2,0.5,7.73,-1
17995,-2.420398,110.440565,2,0.5,8.36,-1
17996,-2.420398,110.592156,1,0.5,20.82,55
17997,-2.420398,110.595525,1,0.5,20.82,55
17998,-2.420398,110.598893,1,0.5,20.82,55
17999,-2.420398,110.696585,1,0.5,1.88,190
18000,-2.420398,110.699954,1,0.5,1.88,190
18001,-2.420398,110.703323,1,0.5,1.88,190
18002,-2.423767,110.430459,3,0.5,7.73,18
18003,-2.423767,110.433828,4,0.5,7.73,2
18004,-2.423767,110.437197,4,0.5,7.73,2
18005,-2.423767,110.440565,3,0.5,8.36,18
18006,-2.423767,110.592156,1,0.5,20.82,55
18007,-2.423767,110.595525,1,0.5,20.82,55
18008,-2.423767,110.598893,1,0.5,20.82,55
18009,-2.423767,110.696585,1,0.5,1.88,190
18010,-2.423767,110.699954,1,0.5,1.88,190
18011,-2.423767,110.703323,1,0.5,1.88,190
18012,-2.427136,110.430459,3,0.5,7.73,18
18013,-2.427136,110.433828,3,0.5,31.74,-1
18014,-2.427136,110.437197,4,0.5,31.74,-1
18015,-2.427136,110.440565,3,0.5,8.36,18
18016,-2.427136,110.592156,1,0.5,20.82,55
18017,-2.427136,110.595525,1,0.5,20.82,55
18018,-2.427136,110.598893,1,0.5,20.82,55
18019,-2.430504,110.22497,1,0.5,5.43,-1
18020,-2.430504,110.228338,1,0.5,5.43,-1
18021,-2.430504,110.427091,2,0.5,11.69,216
18022,-2.430504,110.430459,5,0.5,11.69,1
18023,-2.430504,110.433828,5,0.5,31.74,-1
18024,-2.430504,110.437197,5,0.5,31.74,-1
18025,-2.430504,110.440565,1,0.5,6.53,194
18026,-2.433873,110.22497,1,0.5,5.43,-1
18027,-2.433873,110.228338,1,0.5,5.43,-1
18028,-2.433873,110.430459,2,0.5,11.69,216
18029,-2.433873,110.433828,5,0.5,11.69,1
18030,-2.433873,110.437197,5,0.5,31.74,-1
18031,-2.433873,110.440565,5,0.5,11.69,1
18032,-2.433873,110.443934,1,0.5,24.49,32
18033,-2.433873,110.447303,1,0.5,24.49,32
18034,-2.433873,110.588787,1,0.5,13.57,84
18035,-2.433873,110.592156,1,0.5,13.57,84
18036,-2.433873,110.595525,1,0.5,13.57,84
18037,-2.433873,110.639318,1,0.5,6.95,135
18038,-2.433873,110.642686,1,0.5,6.95,135
18039,-2.433873,110.646055,2,0.5,8.8,285
18040,-2.433873,110.649424,1,0.5,8.8,-1
18041,-2.433873,110.652792,1,0.5,8.8,-1
18042,-2.437242,110.430459,2,0.5,11.69,216
18043,-2.437242,110.433828,5,0.5,11.69,1
18044,-2.437242,110.437197,5,0.5,11.69,1
18045,-2.437242,110.440565,5,0.5,11.69,1
18046,-2.437242,110.443934,1,0.5,24.49,32
18047,-2.437242,110.447303,1,0.5,24.49,32
18048,-2.437242,110.588787,1,0.5,13.57,84
18049,-2.437242,110.592156,1,0.5,13.57,84
18050,-2.437242,110.595525,1,0.5,13.57,84
18051,-2.437242,110.639318,1,0.5,6.95,135
18052,-2.437242,110.642686,1,0.5,6.95,135
18053,-2.437242,110.646055,2,0.5,8.8,285
18054,-2.437242,110.649424,1,0.5,8.8,-1
18055,-2.437242,110.652792,1,0.5,8.8,-1
18056,-2.44061,110.433828,1,0.5,7.69,126
18057,-2.44061,110.437197,2,0.5,7.69,-1
18058,-2.44061,110.440565,2,0.5,7.69,-1
18059,-2.44061,110.443934,1,0.5,24.49,32
18060,-2.44061,110.588787,1,0.5,13.57,84
18061,-2.44061,110.592156,1,0.5,13.57,84
18062,-2.44061,110.595525,1,0.5,13.57,84
18063,-2.44061,110.639318,1,0.5,6.95,135
18064,-2.44061,110.642686,1,0.5,6.95,135
18065,-2.44061,110.646055,2,0.5,8.8,285
18066,-2.44061,110.649424,1,0.5,8.8,-1
18067,-2.44061,110.652792,1,0.5,8.8,-1
18068,-2.44061,110.65953,1,0.5,7.01,142
18069,-2.44061,110.662898,1,0.5,7.01,142
18070,-2.44061,110.666267,1,0.5,7.01,142
18071,-2.443979,110.588787,1,0.5,13.57,84
18072,-2.443979,110.592156,1,0.5,13.57,84
18073,-2.443979,110.595525,1,0.5,13.57,84
18074,-2.443979,110.608999,1,0.5,5.82,162
18075,-2.443979,110.612368,1,0.5,11.34,110
18076,-2.443979,110.615737,2,0.5,11.34,216
18077,-2.443979,110.619106,1,0.5,6.06,-1
18078,-2.443979,110.622474,1,0.5,6.06,-1
18079,-2.443979,110.65953,1,0.5,7.01,142
18080,-2.443979,110.662898,1,0.5,7.01,142
18081,-2.443979,110.666267,1,0.5,7.01,142
18082,-2.447348,110.608999,1,0.5,5.82,162
18083,-2.447348,110.612368,1,0.5,11.34,110
18084,-2.447348,110.615737,2,0.5,11.34,216
18085,-2.447348,110.619106,1,0.5,6.06,-1
18086,-2.447348,110.622474,1,0.5,6.06,-1
18087,-2.447348,110.65953,1,0.5,7.01,142
18088,-2.447348,110.662898,1,0.5,7.01,142
18089,-2.447348,110.666267,1,0.5,7.01,142
18090,-2.447348,110.814489,1,0.5,2.85,251
18091,-2.447348,110.817858,1,0.5,2.85,251
18092,-2.450716,110.608999,1,0.5,5.82,162
18093,-2.450716,110.612368,1,0.5,11.34,110
18094,-2.450716,110.615737,2,0.5,11.34,216
18095,-2.450716,110.619106,2,0.5,6.06,302
18096,-2.450716,110.622474,2,0.5,6.06,302
18097,-2.450716,110.625843,1,0.5,3.33,273
18098,-2.450716,110.733641,1,0.5,5.87,-1
18099,-2.450716,110.737009,1,0.5,5.87,-1
18100,-2.450716,110.740378,1,0.5,5.87,-1
18101,-2.450716,110.814489,1,0.5,2.85,251
18102,-2.450716,110.817858,1,0.5,2.85,251
18103,-2.450716,110.969448,1,0.5,4.65,266
18104,-2.450716,110.972817,1,0.5,4.65,266
18105,-2.450716,110.989661,1,0.5,6.04,199
18106,-2.450716,110.993029,1,0.5,6.04,199
18107,-2.450716,110.996398,1,0.5,6.04,199
18108,-2.454085,110.181177,1,0.5,6.99,142
18109,-2.454085,110.184546,1,0.5,6.99,142
18110,-2.454085,110.612368,1,0.5,11.34,110
18111,-2.454085,110.615737,2,0.5,11.34,216
18112,-2.454085,110.619106,2,0.5,6.06,302
18113,-2.454085,110.622474,2,0.5,6.06,302
18114,-2.454085,110.625843,1,0.5,3.33,273
18115,-2.454085,110.646055,1,0.5,8.61,249
18116,-2.454085,110.649424,1,0.5,8.61,249
18117,-2.454085,110.652792,1,0.5,8.61,249
18118,-2.454085,110.656161,1,0.5,10.94,97
18119,-2.454085,110.662898,1,0.5,4.8,222
18120,-2.454085,110.666267,1,0.5,4.8,222
18121,-2.454085,110.669636,1,0.5,4.8,222
18122,-2.454085,110.733641,1,0.5,5.87,-1
18123,-2.454085,110.737009,1,0.5,5.87,-1
18124,-2.454085,110.740378,1,0.5,5.87,-1
18125,-2.454085,110.814489,1,0.5,2.85,251
18126,-2.454085,110.817858,1,0.5,2.85,251
18127,-2.454085,110.969448,1,0.5,4.65,266
18128,-2.454085,110.972817,1,0.5,4.65,266
18129,-2.454085,110.989661,1,0.5,6.04,199
18130,-2.454085,110.993029,1,0.5,6.04,199
18131,-2.454085,110.996398,1,0.5,6.04,199
18132,-2.457454,110.181177,1,0.5,6.99,142
18133,-2.457454,110.184546,1,0.5,6.99,142
18134,-2.457454,110.619106,1,0.5,3.33,273
18135,-2.457454,110.622474,1,0.5,3.33,273
18136,-2.457454,110.625843,1,0.5,3.33,273
18137,-2.457454,110.646055,1,0.5,8.61,249
18138,-2.457454,110.649424,1,0.5,8.61,249
18139,-2.457454,110.652792,1,0.5,8.61,249
18140,-2.457454,110.656161,1,0.5,10.94,97
18141,-2.457454,110.662898,1,0.5,4.8,222
18142,-2.457454,110.666267,1,0.5,4.8,222
18143,-2.457454,110.669636,1,0.5,4.8,222
18144,-2.457454,110.733641,1,0.5,5.06,-1
18145,-2.457454,110.737009,1,0.5,5.06,-1
18146,-2.457454,110.740378,1,0.5,5.06,-1
18147,-2.457454,110.969448,1,0.5,4.65,266
18148,-2.457454,110.972817,1,0.5,4.65,266
18149,-2.460822,110.497833,1,0.5,2.69,308
18150,-2.460822,110.501202,1,0.5,2.69,308
18151,-2.460822,110.50457,1,0.5,2.69,308
18152,-2.460822,110.646055,1,0.5,8.61,-1
18153,-2.460822,110.649424,1,0.5,8.61,-1
18154,-2.460822,110.652792,1,0.5,8.61,-1
18155,-2.460822,110.656161,1,0.5,10.94,97
18156,-2.460822,110.662898,1,0.5,4.8,222
18157,-2.460822,110.666267,1,0.5,4.8,222
18158,-2.460822,110.669636,2,0.5,4.94,287
18159,-2.460822,110.673004,1,0.5,4.94,242
18160,-2.460822,110.676373,1,0.5,4.94,242
18161,-2.460822,110.733641,1,0.5,5.06,-1
18162,-2.460822,110.737009,1,0.5,5.06,-1
18163,-2.460822,110.740378,1,0.5,5.06,-1
18164,-2.464191,110.497833,1,0.5,2.69,308
18165,-2.464191,110.501202,1,0.5,2.69,308
18166,-2.464191,110.50457,1,0.5,2.69,308
18167,-2.464191,110.669636,1,0.5,4.94,242
18168,-2.464191,110.673004,1,0.5,4.94,242
18169,-2.464191,110.676373,1,0.5,4.94,242
18170,-2.464191,110.699954,1,0.5,7.05,153
18171,-2.464191,110.703323,1,0.5,7.05,153
